검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,종교
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"531","차이를 뛰어넘는 그리스도인 ","팀 켈러,홍종락 옮김","두란노서원","2020","","9788953137769","03230","234.8","17",
"531","소명에 답하다 :신앙과 현실 사이에서 갈등하는 청춘을 위한 '소명고민백서' ","신동열 지음","스텝스톤","2013","","9788955364217","03230","234.8","17",
"531","연기와 공 그리고 무상과 무아 :현대철학의 관점으로 붓다의 가르침을 이해하다 ","홍창성 지음","운주사","2020","","9788957466223","03220","220.1","17",
"531","하나님의 대사 =성령을 따라 대담하게 사는 삶 /Ambassador of God ","김하중","규장","2010","","9788960971509","03230","234.8","17",
"531","그리스·로마 신화 :인간을 이해하는 12가지 키워드","메네라오스 스테파니데스 글 ;야니스 스테파니데스 그림","파랑새","2022","3","9788961559713","74800","219","17",
"531","초월과 자기-초월 :아우구스티누스부터 레비나스/키에르케고어까지 ","지은이: 메롤드 웨스트폴 ;옮긴이: 김동규","갈무리","2023","","9788961953368","93100","201","17",
"531","오늘부터, 다시, 기도 :실천적 기도 안내서 ","도널드 휘트니 지음 ;김기철 옮김","복 있는 사람","2016","","9788963601977","03230","237.2","17",
"531","안녕, 기독교 :평범한 일상에서 배우는 진짜 신앙 이야기 ","김정주 지음 ;김유림 일러스트","토기장이","2019","","9788977824256","03230","234.8","17",
"531","우리신화의 수수께끼","조현설 지음","한겨레출판","2006","","9788984311787","03380","219.11","17",
"531","연애학교 ","게리 토마스 지음 ;윤종석 옮김","CUP","2014","","9788988042670","03230","234.8","17",
"531","디바인 매트릭스 :무엇이 우리의 삶을 결정하는가? ","그렉 브레이든 지음 ;김시현 옮김","굿모닝미디어","2008","","9788989874256","03180","204.4","17",
"531","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;홍은영 그림","가나출판사","2000-2005","20","9788990103208","74840","219","17",
"531","죽기 전에 한 번은 유대인을 만나라 ","조셉 텔루슈킨 지음 ;김무겸 옮김","북스넛","2012","","9788991186750","03900","239","17",
"531","눈부신 오늘 :영원하지 않기에 소중한 오늘! 눈부신 오늘을 살게 해 주는 법상 스님의 이야기 ","법상 지음","마음의숲","2015","","9788992783903","03810","220.4","17",
"531","사랑하기 좋은 날 ","김지윤 지음","포이에마","2011","","9788993474510","03230","234.8","17",
"531","스님, 어떤 게 잘 사는 겁니까 ","명진 지음","다산북스","2018","","9791130617114","03100","220.4","17",
"531","스님, 기도는 어떻게 하는 건가요? :치유와 행복, 성취를 부르는 기도 ","자현 지음","조계종출판사","2019","","9791155801161","03220","228.7","17",
"531","불교성전 ","편찬: 대한불교조계종 불교성전편찬추진위원회","조계종출판사","2021","","9791155801574","03220","223","17",
"531","그리스 로마 신화 :세상을 다스린 신들의 사생활 ","토머스 불핀치 지음 ;손길영 옮김","스타북스","2022","","9791157956623","03840","219.2","17",
"531","페이지 처치 =구겨진 종이에도 최고의 이야기를 쓰시는 하나님 /Page church ","신재웅 지음","규장","2021","","9791165041748","03230","234.8","17",
"531","하나님, 답장 기다릴게요! :천국으로 쏘아올리는 구작가의 깡총뽀짝 일상편지 ","구작가 지음","규장","2022","","9791165043308","03230","234.8","17",
"531","킹덤 시크릿 :우리가 놓치고 있던 하나님나라의 비밀이 열린다 ","지은이: 손기철","규장","2023","","9791165044237","03230","234.8","17",
"531","날마다 새날 :불교 명절에 담긴 수행 이야기 ","법륜 지음","정토출판사","2016","","9791187297017","03220","224.81","17",
"531","그리스 로마 신화 :신들의 사생활 ","<그리스 로마 신화-신들의 사생활> 제작팀 지음","Dankkum i(단꿈아이)","2022","1","9791191496710","03210","219.21","17",
"531","더 나은 오늘을 위한 불교 강의 :초심자들을 위한 불교 교과서 「계초심학인문」 읽기 ","성태용 지음","북튜브","2022","","9791192128092","03220","225.74","17",
"531","바가와드 기타 강의 :일상을 깨우는 세 가지 가르침 ","김영 지음","북튜브","2023","","9791192628172","03270","270","17",
"531","뇌의 진화, 신의 출현 :초기 인류와 종교의 기원 ","E. 풀러 토리 지음 ;유나영 옮김","갈마바람","2019","","9791196403867","03470","201","17",
"531","(여섯 가지 키워드로 읽는) 인도신화 강의 =Indian mythology ","김영 지음","북튜브","2022","","9791197750328","03890","219.15","17",
"568","결혼 전에 꼭 알아야 할 12가지 :한 권으로 끝내는 알짜배기 결혼 준비 가이드","지은이: 게리 채프먼 지음 ;옮김: 김태곤","생명의 말씀사","2010","","9788904141258","03230","234.9","16",
"568","악마는 존재한다 =프란치스코 교황이 직접 말하는 악마의 실체와 악을 이기는 방법 /The devil exists ","프란치스코 교황 지음 ;안소근 옮김","가톨릭출판사","2019","","9788932115634","03230","231.23","16",
"568","나는 생각보다 괜찮은 사람 ","홍성남 지음","가톨릭출판사","2019","","9788932115931","03230","238.204","16",
"568","세계 종교 둘러보기 :종교 문맹을 깨우치는 명쾌한 안내서 ","오강남 지음","현암사","2013","","9788932316727","03200","200","16",
"568","신과 로봇 :우리가 지금껏 상상하지 못한 신화 이야기 ","에이드리엔 메이어 지음 ;안인희 옮김","을유문화사","2020","","9788932474304","03900","219.21","16",
"568","1세기 기독교와 도시 문화 :바울 공동체의 사회 문화 환경 ","지은이: 웨인 믹스 ;옮긴이: 박규태","IVP(한국기독학생회출판부)","2021","","9788932818238","93230","235.8","16",
"568","칠극 :마음을 다스리는 7가지 성찰 ","판토하 지음 ;정민 옮김","김영사","2021","","9788934989240","03230","238.241","16",
"568","고엔카의 위빳사나 명상  ","윌리엄 하트 지음 ;담마코리아 옮김","김영사","2017","2","9788934991977","03200","224.3","16",
"568","순전한 기독교 :리미티드 에디션 ","C. S. 루이스 지음 ;이종태 옮김","홍성사","2021","","9788936515041","03230","231","16",
"568","파워 바이블","만화: 김신중 ;구성: 염숙자","대한교과서","2005-2008","2","9788937841187","77230","233","16",
"568","파워 바이블","만화: 김신중 ;구성: 염숙자","대한교과서","2005-2008","7","9788937841231","77230","233","16",
"568","파워 바이블 =지혜를 주는 성경 이야기.Power bible ","김신중 만화 ;염숙자 구성","미래엔컬처그룹","2008-2009","10","9788937841262","77230","233","16",
"568","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","36","9788950941611","74800","219","16",
"568","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","26","9788950971618","74800","219","16",
"568","(팀 켈러의) 설교 ","팀 켈러 지음 ;채경락 옮김","두란노","2016","","9788953126251","03230","235.1","16",
"568","팬인가, 제자인가 ","카일 아이들먼 지음 ;정성묵 옮김","두란노서원","2017","","9788953127531","04230","234.3","16",
"568","돈 걱정 없는 크리스천 =바른 재정적 세계관! /Christians free of money worries ","김의수,데이비드 서 지음","두란노서원","2017","","9788953128132","03230","235.84","16",
"568","태어남에 관하여 ","팀 켈러 지음 ;윤종석 옮김","두란노(두란노서원)","2020","","9788953138223","04230","234.9","16",
"568","시간 관리도 영성이다 :목적과 의미가 충만한 시간을 사는 예수의 원칙 ","조던 레이너 지음 ;정성묵 옮김","두란노(두란노서원)","2024","","9788953147706","03230","234.8","16",
"568","왜, 그리스 신화를 읽어야 하나요? ","지은이: 이상기 ;그린이: 김국향","자음과모음","2016","","9788954437028","44080","219","16",
"568","신과 함께 살아온 사람들 :이야기로 만나는 23가지 한국신화 ","이상권 지음","자음과모음","2020","","9788954445283","44080","219","16",
"568","신의 사랑에 관한 무질서한 생각들 ","저자: 시몬 베유 ;옮긴이: 이종영","새물결","2021","","9788955594379","03100","234.8","16",
"568","신과 나눈 이야기","닐 도널드 월쉬 지음 ;조경숙 옮김","길벗어린이","2021","3","9788955825046","03840","214","16",
"568","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;서영 그림","가나출판사","2005","15","9788957363157","77840","219","16",
"568","더 내려놓음 :내 인생의 가장 소중한 은혜 ","이용규 지음","규장","2007","","9788960970403","03230","234.8","16",
"568","기대 :결코 놓칠 수 없는 간절한 바람 ","지은이: 이용규","규장","2016","","9788960974524","03230","234.8","16",
"568","오늘 살 힘 :지금 나에게 부흥이 필요한 이유 ","지은이: 이찬수","규장","2016","","9788960974555","03230","234.8","16",
"568","하나님이 내시는 길 =기도하는 사람만이 볼 수 있는 하나님의 길 /God will make a way ","지은이: 한홍","규장","2017","","9788960974944","03230","235.2","16",
"568","하나님의 경영 =God's management ","지은이: 한홍","규장","2019","","9788960975866","03230","234.8","16",
"568","그리스·로마 신화 :인간을 이해하는 12가지 키워드","메네라오스 스테파니데스 글 ;야니스 스테파니데스 그림","파랑새","2022","7","9788961559867","74800","219","16",
"568","나를 따르라 ","디트리히 본회퍼 지음 ;김순현 옮김","복 있는 사람","2016","","9788963601922","04230","235.2","16",
"568","담배 가게 성자 :마하라지의 마지막 가르침, 완전한 깨달음 ","라메쉬 발세카 지음 ;송영훈 옮김","책세상","2009","","9788970137353","03200","274","16",
"568","일본 종교를 알아야 일본이 보인다 =日本の宗?を知っているこそ日本が見える ","최현민 지음","자유문고","2020","","9788970301464","03210","209.13","16",
"568","(잊혔거나 알려지지 않은) 사찰 속 숨은 조연들 :사찰 구석구석 기묘한 존재들의 진기한 내력 ","노승대 지음","불광출판사","2022","","9788974791193","03910","220.911","16",
"568","부처님의 감정수업 :분노, 자존감, 우울로 힘든 사람들을 위한 불교심리학 강의 ","김정호,전현수 지음","불광출판사","2020","","9788974798635","03220","225.84","16",
"568","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;홍은영 그림","가나출판사","2000-2005","19","9788990103192","74840","219","16",
"568","산해경 :중국 最古의 지리·의학·역술·보물·신화의 판타지 ","예태일,김영지 역","안티쿠스","2008","","9788992801041","03830","219.12","16",
"568","(우리가 꼭 알아야 할) 그리스 로마 신화 ","필립 마티작 지음 ;이재규 옮김","Mujintree(뮤진트리)","2015","","9788994015736","03840","219.2","16",
"568","화엄경, 보살의 길을 열다 ","지은이: 윤홍식","봉황동래","2018","","9788994950242","03220","223.55","16",
"568","크툴루 신화 대사전 =Cthulhu mythos dictionary ","히가시 마사오 지음 ;전홍식 옮김","에이케이커뮤니케이션즈","2019","","9791127429898","03840","219","16",
"568","힘 좀 빼고 삽시다 :아픔을 끌어안고 사는 우리들에게 ","명진 지음","다산북스","2019","","9791130622224","03810","224.3","16",
"568","하늘에 그려진 이야기 :그리스인들의 별자리 신화 ","데이비드 W. 마셜 지음 ;이종인 옮김","로크미디어","2020","","9791135438448","03300","219.21","16",
"568","한국 불교사 ","정병삼 지음","푸른역사","2020","","9791156121633","93900","220.911","16",
"568","(야밤에 읽는) 만화 그리스로마 신화 =Greek and Roman mythology ","김원경 지음","한겨레출판","2019","","9791160403282","03210","219.21","16",
"568","심플하게 일한다 :오늘도 "내가 보살이다" 각오하고 사는 '을'들의 마음지킴 기술 ","나토리 호겐 지음 ;김정환 옮김","담앤북스","2018","","9791162010778","03320","223.53","16",
"568","숲속 성자들 :경전 속 동물 마음 엿보기 ","이미령 지음","담앤북스","2024","","9791162014240","03810","220.4","16",
"568","세상에서 믿는 자로 산다는 것 :흔들리는 세상에서 흔들리지 않는 기준을 붙잡다 ","지은이: 이찬수","규장","2019","","9791165040093","03230","234.8","16",
"568","오늘, 새롭게 살 수 있는 이유 =매일 새롭고 매일 더 풍성한 감격에 빠지다 /The reason we live new life ","지은이: 이찬수","규장","2022","","9791165043964","03230","234.8","16",
"568","육이 죽고 영이 사는 40일 작정기도 ","유예일 지음","규장","2024","","9791165045067","03230","237.2","16",
"568","안 되겠다, 내 마음 좀 들여다봐야겠다 ","용수 지음","나무를 심는 사람들","2016","","9791186361313","03100","224.3","16",
"568","두렵고 황홀한 역사 :죽음의 심판, 천국과 지옥은 어떻게 만들어졌나 ","바트 어만 [지음] ;허형은 옮김","갈라파고스","2020","","9791187038658","03900","231.62","16",
"568","신화의 책 :신화, 우리 시대의 삶을 비추는 지혜의 거울 ","편저자: 필립 윌킨슨,박유진","한국물가정보","2018","","9791188096626","03210","219","16",
"568","내가 좋아하는 것들, 명상 ","용수 지음","스토리닷","2022","","9791188613274","03810","229","16",
"568","성서, 퀴어를 옹호하다 :성서학자가 들려주는 기독교와 성소수자 이야기 ","박경미 지음","한티재","2020","","9791190178358","03300","233.088","16",
"568","(교양으로 읽는) 세계 7대 종교 :세계에서 가장 오래되고 큰 7개 종교 탐험 ","질 캐럴 지음 ;성세희 옮김","시그마북스","2021","","9791191307597","03200","210","16",
"568","교회 옆 미술관 :타자의 삶을 상상하는 능력 ","구미정 지음","비아토르","2024","","9791191851885","03230","231","16",
"568","법정 잠언집 365 :너는 꽃이 되어라 ","김옥림 지음","Mirae Book(미래북)","2022","","9791192073026","03800","224.2","16",
"568","어른들을 위한 탈무드 ","박안석,이신표 공편","빅북","2019","","9791196037550","03890","239.3","16",
"626","(안인희의) 북유럽 신화 =Norse mythology","안인희","웅진씽크빅","2007-2011","3","9788901122793","04210","219.2","15",
"626","그러면 우리는 어떻게 살 것인가? ","프란시스 쉐퍼 지음 ;김기찬 옮김","생명의 말씀사","2018","","9788904040575","04230","236.9","15",
"626","(만화) 어? 성경이 읽어지네!","원작: 이애실 ;그림: 김상진","생명의말씀사","2015","","9788904131921","04230","233.5","15",
"626","(존 파이퍼의) 돈, 섹스 그리고 권력 :인간에게 가장 위험한 세 가지 기회 ","존 파이퍼 지음 ;박대영 옮김","생명의말씀사","2017","","9788904165926","03230","234.1","15",
"626","트라우마는 어떻게 치유되는가 ","김규보 지음","생명의말씀사","2022","","9788904167913","03230","235.35","15",
"626","프로테스탄티즘의 윤리와 자본주의 정신 ","막스 베버 지음 ;박성수 옮김","문예출판사","2010","","9788931000443","93300","235.8","15",
"626","모든 일에는 때가 있다 ","조앤 치티스터 지음 ;박정애 옮김","가톨릭출판사","2021","","9788932118109","03230","233.38","15",
"626","사귐의 기도 ","지은이: 김영봉","한국기독학생회출판부","2012","","9788932812779","03230","237.2","15",
"626","소명","오스 기니스 지음;홍병룡 옮김","한국기독학생회출판부","2006","","9788932820989","93230","234.3","15",
"626","신화의 시대 :토머스 불핀치 신화집 ","지은이: 토머스 불핀치 ;옮긴이: 박중서","열린책들","2022","","9788932912813","04840","219.21","15",
"626","티베트 사자의 서 =그림으로 풀어낸 삶과 죽음의 안내서 /Tibetan book of the dead ","파드마삼바바 [지음] ;장순용 옮김","김영사","2008","","9788934932208","03220","229","15",
"626","선심초심 :어떻게 선 수행을 할 것인가 ","스즈키 순류 지음 ;정창영 옮김","김영사","2013","","9788934962267","03200","228.7","15",
"626","베일 벗은 미스터리 :세인트 저메인의 가르침 ","고드프리 레이 킹 지음 ;배미경 옮김","정신세계사","2022","","9788935704569","03290","290","15",
"626","청년아, 울더라도 뿌려야 한다","이재철 지음","홍성사","2001","","9788936506032","03230","235.2","15",
"626","헤아려 본 슬픔","C. S. 루이스 (지은이), 강유나 (옮긴이)","홍성사","2019","","9788936513832","","234.82","15",
"626","파워 바이블 =지혜를 주는 성경 이야기.Power bible ","김신중 만화 ;염숙자 구성","미래엔컬처그룹","2008-2009","9","9788937841255","77230","233","15",
"626","신의 위대한 질문 :신이 원하는 것은 무엇인가 ","지은이: 배철현","21세기북스","2015","","9788950962555","04100","201.09","15",
"626","사람이 선물이다 :조정민(@ChungMinCho)의 twitter 잠언록 ","조정민 지음","두란노서원","2011","","9788953116436","03230","234.2","15",
"626","정서적으로 건강한 영성 ","피터 스카지로 지음 ;강소희 옮김","두란노서원","2015","","9788953122567","04230","234.8","15",
"626","100프로 응답받는 기도 ","김양재 지음","두란노","2017","","9788953127685","03230","237.2","15",
"626","(존 비비어의) 순종 :하나님의 권위 아래서 누리는 보호와 자유 ","존 비비어 지음 ;윤종석 옮김","두란노","2020","","9788953136632","03230","231.17","15",
"626","십자가에서 살아난 가정 :예수님이 왕이신 가정의 비밀 ","유기성 지음","두란노","2020","","9788953137271","03230","234.9","15",
"626","신자의 자리로 :그 나라를 향한 순전한 여정 ","지은이: C.S. 루이스 ;옮긴이: 윤종석","두란노","2020","","9788953138766","04230","234.8","15",
"626","(백년 믿음으로 바라본) 김형석 교수의 예수를 믿는다는 것 ","김형석 지음","두란노(두란노서원)","2021","","9788953141056","03230","234.8","15",
"626","사라진 신들의 귀환 =Return of the lost gods ","정재서 지음","문학동네","2022","","9788954690058","03810","219","15",
"626","반야심경 :불교의 가르침을 가장 압축적으로 담고 있는 260자 경전 ","현장법사 원역 ;김진무 옮김","일빛","2015","","9788956451749","03220","223.53","15",
"626","진리의 말씀 :법구경 ","법정 옮김","이레","2010","","9788957090527","03800","223.52","15",
"626","(구스타프 슈바브의) 그리스 로마 신화","구스타프 슈바브 지음 ;이동희 옮김","Humanist(휴머니스트)","2015","2","9788958627715","04210","219.2","15",
"626","(걸레 한 장으로 삶을 닦는) 스님의 청소법 ","마스노 ?묘 지음 ;장은주 옮김","위즈덤하우스","2012","","9788959137077","13320","224.3","15",
"626","오직 예수 그리스도 =모든 문제에 대한 단 하나의 답 /Only Jesus Christ ","유기성,임석순 지음","규장","2016","","9788960974586","03230","232","15",
"626","하나님의 길에 우연은 없다 ","지은이: A.W. 토저 ;옮긴이: 이용복","규장","2017","","9788960975064","03230","234.3","15",
"626","생활 속의 바가바드 기타 :우리.삶이.요가가.된다면 ","한혜정 해설","ITC","2016","","9788963510545","03270","273","15",
"626","칼 바르트 개신교신학 입문 ","칼 바르트 지음 ;신준호 옮김","복 있는 사람","2014","","9788963601397","03230","231","15",
"626","아무도 너를 묶지 않았다 :마음이 묶이면, 인생도 묶인다 ","월호 지음","쌤앤파커스","2017","","9788965704065","03810","220.4","15",
"626","(정신과 의사가 들려주는) 초기불교 32강 ","전현수 지음","불광출판사","2020","","9788974798772","03220","220.1","15",
"626","북유럽 신화 여행 :인간보다 더 인간적인 신들의 이야기 ","최순욱 지음","서해문집","2012","","9788974835460","03900","219.2","15",
"626","스님 마음이 불편해요 ","법륜 지음","정토출판","2008","","9788985961479","04810","224.2","15",
"626","수치심의 치유","존 브래드쇼 지음;고영주 [공]옮김","한국기독교상담연구원","2002","","9788989171010","03230","235.35","15",
"626","(통박사 조병호의) 성경과 5대제국 :앗수르, 바벨론, 페르시아, 헬라, 로마 =Bible with five empires : Assyrian empire, Babylonian empire, Persian empire, Hellenistic empire, Roman empire ","조병호 지음","통독원","2011","","9788992247511","03230","233.09","15",
"626","티베트의 즐거운 지혜 ","지은이: 욘게이 밍규르 린포체 ;김소향","문학의숲","2009","","9788993838015","03890","224.8","15",
"626","성경 2.0 =(The) Bible","Hitoon.com 기획 ;배광선 그림","CMcreative","2013-2015","3","9788997923045","67230","233","15",
"626","그리스 로마 신화 인물사전 ","박규호,김형민 지음","한국인문고전연구소","2020","1","9788997970568","04160","219.21","15",
"626","만화로 보는 그리스 로마 신화 ","김재훈 글·그림","한빛비즈","2023","1","9791157846931","04920","219.21","15",
"626","탈무드 :원전에 가장 충실한 오리지널 탈무드 ","엮은이: 노먼 솔로몬 ;옮긴이: 임요한","규장","2021","","9791165041311","03230","239.3","15",
"626","부모 면허 :주님이 맡기신 한 영혼을 그분의 뜻대로 빚어가는 삶 ","지은이: 박인경","규장","2021","","9791165041960","03230","234.9","15",
"626","깨어진 그릇 ","김태훈 지음","규장","2021","","9791165042509","03230","234.82","15",
"626","계속 이대로 살 수는 없다 :우선순위를 바로 세우는 영적 중심 잡기 ","지은이: 홍민기","규장","2022","","9791165043087","03230","234.8","15",
"626","가슴 뛰는 부르심 :놀라운 꿈으로 부르시는 하나님의 초청 ","지은이: 이찬수","규장","2022","","9791165043131","03230","234.8","15",
"626","하나님의 기쁨을 위하여 살자 :하나님만 기쁘시게 하는 그리스도인 ","지은이: 유기성","규장","2023","","9791165044145","03230","234.8","15",
"626","조용헌의 산사로 가는 길 ","조용헌 지음;백종하 사진","시공사","2023","","9791171250974","03180","226.911","15",
"626","믿음을 묻는 딸에게, 아빠가 :기독교에 회의적인 교양인과 나누고 싶은 질문 25가지 ","정한욱 지음","정은문고","2023","","9791185153551","03230","234.8","15",
"626","평생 걱정 없이 사는 법 :마음이 지치고 심란할 때 읽는 반야심경의 지혜 ","페이융 지음 ;허유영 옮김","유노북스","2017","","9791186665466","03190","223.53","15",
"626","의문은 지성을 낳고 믿음은 영성을 낳는다 :『지성에서 영성으로』 두번째 이야기 ","이어령 지음","열림원","2017","","9791188047093","03230","234.8","15",
"626","그리스·로마 신화에 빠진 화가들 ","토마스 불핀치 지음 ;고산 옮김","Book Star","2019","","9791188768141","03210","219.21","15",
"626","유대인 수업 :수천 년의 지혜가 담긴 위대한 가르침 ","마빈 토케이어 지음 ;이재연 옮김","탐나는책","2019","","9791189550172","03100","239.3","15",
"626","기독교로 읽는 세계사 :바티칸은 어떻게 역사에 군림했는가 ","나이토 히로후미 지음 ;이유라 옮김","역사산책","2021","","9791190429085","03900","230.922","15",
"626","(세계 역사와 지도를 바꾼) 신의 전쟁 :다신교 유대교 기독교 이슬람교 가톨릭 개신교 힌두교 ","도현신 지음","이다books(이다북스)","2021","","9791191625035","03900","209","15",
"626","아미타경 마음공부 :초조한 마음에서 벗어나 소원을 성취하는 가장 간단한 방법 ","페이융 지음 ;허유영 옮김","유노콘텐츠그룹","2022","","9791192300078","03220","223.56","15",
"626","날마다 큐티하는 여자 ","김양재 지음","QTm(큐티엠)","2018","","9791196239312","03230","234.2","15",
"626","(카도쉬 아카데미와 함께 하는) 기독교 세계관 ","김민호 지음","리바이벌북스","2022","","9791196718190","03230","231","15",
"686","답 없이 살아가기 답 없이 사랑하기 :막막한 오늘을 살아가는 하나님의 지혜 ","지은이: 김형익","생명의말씀사","2021","","9788904167456","03230","234.8","14",
"686","치즈와 구더기:16세기 한 방앗간 주인의 우주관","카를로 진즈부르그 지음;유제분 [공]옮김","문학과지성사","2001","","9788932012988","03900","236.903","14",
"686","종교, 심층을 보다 :오강남 교수가 만난 영성의 거인들 ","오강남 지음","현암사","2011","","9788932315911","03100","209.9","14",
"686","요한계시록 어떻게 읽을 것인가 :종말의 시대를 살아가는 교회 ","지은이: 이필찬","한국성서유니온선교회","2019","","9788932521428","04230","233.8","14",
"686","덕과 성품 :좋은 삶을 일구는 핵심 미덕 14가지 ","지은이: 스탠리 하우어워스 ;옮긴이: 홍종락","IVP(한국기독학생회출판부)","2019","","9788932816692","03230","234.14","14",
"686","하나님을 신뢰한다는 것 :불확실한 삶에서 하나님을 붙들고 씨름하다 ","지은이: 래리 크랩 ;옮긴이: 이철민","한국기독학생회출판부(IVP)","2020","","9788932817484","03230","234.8","14",
"686","너무 바빠서 기도합니다 ","빌 하이벨스 [지음] ;김성녀 옮김","한국기독학생회 출판부","2008","","9788932821276","93230","237.2","14",
"686","날마다 웃는 집 ","법륜 지음","김영사","2009","","9788934935568","03810","224.9","14",
"686","종교란 무엇인가 =신의 실체에서 종교 전쟁까지 /What is religion? ","오강남 지음","김영사","2012","","9788934959557","03230","201","14",
"686","티베트 꿈과 잠 명상 :마음의 본성으로 돌아가는 현대인의 수행법 ","텐진 왕걀 린포체 지음 ;홍기령 옮김","정신세계사","2021","","9788935704484","03220","229","14",
"686","새신자반 :그리스도 안에서 새로운 삶을 ","이재철 지음","홍성사","2008","","9788936507879","03230","234.8","14",
"686","파워 바이블","만화: 김신중 ;구성: 염숙자","대한교과서","2005-2008","1","9788937841170","77230","233","14",
"686","생각 버리기 연습","코이케 류노스케 지음 ;양영철 옮김","북이십일 21세기북스","2012","2","9788950936655","13040","224.3","14",
"686","흔들리지 않고 휘둘리지 않고 담담하게 :류노스케 스님의 평상심 수업 ","코이케 류노스케 지음 ;유윤한 옮김","북이십일 21세기북스","2013","","9788950950972","03220","224.3","14",
"686","(팀 켈러,) 당신을 위한 로마서","팀 켈러 지음 ;김건우 옮김","두란노서원","2014-2015","2","9788953121904","04230","233.71","14",
"686","P31 :성경대로 비즈니스 하기 ","하형록 지음","두란노서원","2015","","9788953122185","03230","233.1088325","14",
"686","(존 파이퍼의) 성경 읽기 :하나님을 경험하는 초자연적 말씀 읽기 ","존 파이퍼 지음 ;홍종락 옮김","두란노서원","2017","","9788953128293","03230","233.08","14",
"686","(존 오트버그의) 관계 훈련 :조금 다른 너와 내가 함께 살아가기 ","존 오트버그 지음 ;정성묵 옮김","두란노","2018","","9788953131705","03230","235.36","14",
"686","우울한 마음을 안아드립니다 :크리스천 정신과 의사들의 마음 치료 안내서 ","지은이: 마음여행 ;이상수","두란노(두란노서원)","2021","","9788953141247","03230","235.35","14",
"686","바가와드 기따 ","옮긴이: 박경숙","새물결","2022","","9788955594348","03100","273","14",
"686","왜 종교는 과학이 되려 하는가 :창조론이 과학이 될 수 없는 16가지 이유 ","리처드 도킨스 외 지음 ;김명주 옮김","바다출판사","2017","","9788955619706","03400","231.177","14",
"686","호오포노포노의 비밀 :부와 건강, 평화를 부르는 하와이인들의 지혜 ","조 바이텔,황소연 옮김","눈과마음","2008","","9788957513828","03320","214","14",
"686","하지 않는 연습 :마음을 지키는 108가지 지혜 ","코이케 류노스케 지음 ;고영자 옮김","마로니에북스","2015","","9788960533677","03400","224.3","14",
"686","사랑이 남긴 하루 ","지은이: 김명선","복 있는 사람","2020","","9788963603421","03230","230.4","14",
"686","일리아스의 거의 모든 것 :시와 해설로 읽는 신화 인문학 ","최기재 지음","인간사랑","2023","","9788974186159","04080","219","14",
"686","아인슈타인의 우주적 종교와 불교 :양자역학이 묻고 불교가 답하다 ","김성구 지음","불광출판사","2018","","9788974793937","03220","225.84","14",
"686","(아디야샨티의) 가장 중요한 것 :삶의 가장 깊은 중심에 두어야 할 단 하나의 진실 ","아디야샨티 지음 ;이창엽 옮김","불광출판사","2020","","9788974797782","03200","224.3","14",
"686","완벽주의에 작별을 고하다 :완벽주의의 덫에서 자유해지는 비결 ","코넬리아 마크 지음 ;강미경 옮김","토기장이","2017","","9788977823792","03230","234.8","14",
"686","악한 분노, 선한 분노 :분노, 짜증, 불평, 원한에서 벗어나기 ","데이비드 폴리슨 지음 ;장혜원 옮김","토기장이","2019","","9788977824171","03230","234.1","14",
"686","있는 그대로의 연습 ","코이케 류노스케 지음 ;김혜진 옮김","더난콘텐츠그룹","2014","","9788984057739","03320","224.3","14",
"686","탄허록 :미래사회의 주인공들에게 남긴 100년을 내다본 지혜 모음 ","탄허 지음","한겨레출판","2012","","9788984315686","03810","224.2","14",
"686","친구가 되어 주실래요? :감동 휴먼 다큐 '울지마 톤즈'의 주인공 이태석 신부의 아프리카 이야기 ","글쓴이: 이태석","생활성서사","2010","","9788984812963","03230","235.65","14",
"686","초기불교이해 ","각묵 지음","초기불전연구원","2010","","9788991743212","03220","220","14",
"686","세상은 당신의 명령을 기다리고 있습니다 ","네빌 고다드 지음 ;이상민 옮김","서른세개의 계단","2009","","9788996093947","03110","235.2","14",
"686","성경 2.0 =(The) Bible","Hitoon.com 기획 ;배광선 그림","CMcreative","2013-2015","4","9788997923052","67230","233","14",
"686","(알기 쉬운) 인도 신화 ","천축 기담 지음 ;김진희 옮김","에이케이커뮤니케이션즈","2019","","9791127429140","03900","219.15","14",
"686","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","4","9791130698441","77810","219","14",
"686","법정스님의 뒷모습 :뒷모습이 참모습이다 ","지은이: 정찬주 ;사진: 유동영","한결미디어","2018","","9791159160783","03810","220.4","14",
"686","종교에 대하여 ","존 스튜어트 밀 지음 ;서병훈 옮김","책세상","2018","","9791159312229","04080","201","14",
