검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,총류
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"754","책 제대로 읽는 법 :당신은 지금 책을 잘못 읽고 있습니다 ","정석헌 지음","씽크스마트(씽크스마트 책 짓는 집)","2023","","9788965293682","13320","029.4","40",
"754","(프로그래밍 대회에서 배우는) 알고리즘 문제 해결 전략 =Algorithmic problem solving strategies","구종만 지음","인사이트","2012","2","9788966260546","13560","005.1","40",
"754","(밑바닥부터 시작하는) 데이터 과학 :데이터 분석을 위한 파이썬 프로그래밍과 수학·통계 기초 ","조엘 그루스 지음 ;하성주 옮김","인사이트","2016","","9788966261819","93000","005.7","40",
"754","Java 프로그래밍 면접 이렇게 준비한다 ","지은이: 노엘 마크엄 ;옮긴이: 정원천","한빛미디어","2015","","9788968481529","93000","005.133","40",
"754","정보서비스론 =Information services ","박준식","계명대학교 출판부","2007","","9788975853869","93020","025.2","40",
"754","캐글 메달리스트가 알려주는 캐글 노하우 =정형, 이미지, 자연어텍스트 데이터로 알아보는 kaggle 대회 공략 팁 /Know-how from kaggle medalists ","김태진,정성훈 지음","길벗","2023","","9791140705290","93000","005.76","40",
"754","(읽기 쉽고 코드 리뷰하기 좋은) 코드 작성 가이드 ","이시가와 무네토시 지음 ;정기욱 옮김","길벗","2024","","9791140709090","93000","005.133","40",
"754","자바 코딩 인터뷰 완벽 가이드 :자바 프로그래머의 취업을 위한 258가지 코딩 인터뷰 & 테스트 ","안겔 레오나르드 지음 ;시진 옮김","동양북스","2022","","9791157688197","93000","005.13","40",
"754","4차 인간 =인공지능이 인간을 낳는 시대, '인간다움'에 대한 19가지 질문 /Humanity 4.0 ","이미솔,신현주 지음","한빛비즈","2020","","9791157844135","03400","001.3","40",
"754","(디버깅을 통해 배우는) 리눅스 커널의 구조와 원리 :라즈베리 파이로 따라하면서 쉽게 이해할 수 있는 리눅스 커널 ","김동현 지음","위키북스","2020","1","9791158391980","93000","005.44","40",
"754","GPT-4, ChatGPT, 라마인덱스, 랭체인을 활용한 인공지능 프로그래밍 :한권으로 끝내는 OpenAI 기반 LLM 애플리케이션 구축 ","후루카와 히데카즈 지음 ;트랜스메이트 옮김","위키북스","2023","","9791158394622","93000","005.11","40",
"754","딱 1분만 읽어봐 :너무 재밌고 유익하고 신박하다! ","1분만 지음","원앤원콘텐츠그룹","2022","","9791160023862","03900","001","40",
"754","초간단 교양 1분만 ","1분만 지음","원앤원콘텐츠그룹","2023","","9791160024159","03900","001","40",
"754","단위 테스트 :생산성과 품질을 위한 단위 테스트 원칙과 패턴 ","블라디미르 코리코프 지음 ;임준혁 옮김","에이콘(에이콘출판주식회사)","2021","","9791161755748","93000","005.14","40",
"754","이것이 MySQL이다 :MySQL 설치부터 PHP, 파이썬 연동까지 한번에! ","우재남 지음","한빛미디어","2020","","9791162242780","93000","005.7533","40",
"754","Vue.js 프로젝트 투입 일주일 전 :Vue.js 3.x 실무 개발을 위한 모든 것 ","고승원 지음","비제이퍼블릭","2021","","9791165920760","13560","005.138","40",
"754","편집의 말들 :미지의 길을 개척하는 편집자의 모험 ","김미래 지음","유유","2023","","9791167700773","03810","011.404","40",
"754","그거 사전 :대체로 즐겁고 가끔은 지적이며 때로는 유머러스한 사물들의 이야기 ","홍성윤 지음","인플루엔셜","2024","","9791168342286","03900","031","40",
"754","(업무에 바로 쓰는) AWS 입문 :핵심 리소스를 통해 쉽게 입문하는 AWS 가이드 ","김성민 지음","한빛미디어","2023","","9791169210652","93000","004.588","40",
"754","(따라 하며 배우는) 언리얼 엔진 5 입문 :머티리얼과 블루프린트 기초부터 물리 기반 애니메이션 적용까지 ","쇼다 츠야노 지음 ;김성훈 옮김","한빛미디어","2024","","9791169211918","93000","005.11","40",
"754","하나의 거대한 서점, 진보초 ","박순주 지음","정은문고","2024","","9791185153636","03810","013.33","40",
"754","(Do it!) HTML5+CSS3 웹 표준의 정석 :기초부터 반응형 웹까지! HTML 권위자에게 정석으로 배워라! ","고경희 지음","이지스퍼블리싱","2017","","9791187370680","13000","004.583","40",
"754","UX 심리학 :UX 디자이너와 개발자가 알아야 할 사용자 심리의 모든 것 ","데이비드 에반스 지음 ;김종명 옮김","유엑스리뷰","2021","","9791188314782","93000","004.78","40",
"754","일독 :독서 습관을 기르는 슈퍼 리딩 ","이지성,스토리베리 지음","차이정원","2018","","9791188388226","03320","029.4","40",
"754","자바 알고리즘 인터뷰 with 코틀린 :102가지 알고리즘 문제 풀이로 완성하는 코딩 테스트 ","박상길 지음 ;정진호 일러스트","책만","2023","","9791189909550","93000","005.133","40",
"754","교실밖 인문학 콘서트 ","지은이: 백상경제연구원,이준정","스마트북스","2020","","9791190238274","03300","001.3","40",
"754","앨런 튜링 지능에 관하여 =Seminal writings on artificial intelligence ","앨런 튜링 지음 ;곽재식 해제","HB Press(에이치비 프레스)","2019","","9791190314008","93500","004.73","40",
"754","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","2","9791192504230","77810","031","40",
"784","(그림으로 배우는) 알고리즘 :algorithm basic ","스기우라 켄 지음 ;서재원 옮김","Youngjin.com(영진닷컴)","2016","","9788931453966","13000","005.1","39",
"784","(하루3분) 네트워크 교실 :인터넷 박사가 조교 넷군에게 알려주는 왕초보를 위한 네트워크 교실 ","아미노 에이지 지음 ;김현주 옮김","Youngjin.com(영진닷컴)","2016","","9788931454727","13000","004.57","39",
"784","난생처음 실무엑셀 속성과외 :엑셀의 신과 함께 하는 ","지은이: 심지은","첨단","2020","","9788960305441","13000","005.53","39",
"784","(맥스 테그마크의) 라이프 3.0 :인공지능이 열어갈 인류와 생명의 미래 ","맥스 테그마크 지음 ;백우진 옮김","동아시아","2017","","9788962622119","93400","004.73","39",
"784","(2500년 인문고전에서 찾은) 말공부 ","조윤제 지음","흐름출판","2014","","9788965961055","13320","001.3","39",
"784","UX 리서치 플레이북 :발견에서 실행까지 비즈니스 액션을 불러오는 UX 리서치 A to Z ","백원희 지음","인사이트","2024","","9788966264292","13000","004.78","39",
"784","누워서 읽는 알고리즘 :프로그래밍 상상력을 키워주는 알고리즘 이야기 ","임백준 지음","한빛미디어","2015","","9788968482274","93000","005.1","39",
"784","궁금하지만 물어보기엔 애매한 학교도서관 이야기 :운영 매뉴얼에 없는 질문들 답변들 ","지은이: 황왕용,김주애","학교도서관저널","2022","","9788969151278","03370","027","39",
"784","절대 엑셀 :회사에서는 절대 알려주지 않는 엑셀 기본 교과서 ","요시다 켄 지음 ;윤신례 옮김","위키북스","2016","","9791158390228","13000","005.53","39",
"784","(상냥한주디가 알려주는) N잡러를 위한 미리캔버스 :유튜버, 쇼핑몰 운영자, 인플루언서, 마케터에게 꼭 필요한 초간단 고품질 디자인 레시피 ","상냥한주디 지음","위키북스","2022","","9791158393342","13000","005.565","39",
"784","데이터 분석과 비판적 사고 :양적 추론과 분석의 길잡이 ","에단 부에노 데 메스키타,임형준 옮김","에이콘(에이콘출판주식회사)","2023","","9791161757650","93000","005.74","39",
"784","게임으로 익히는 코딩 알고리즘 :취업, 이직, 승진 준비생들을 위한 알고리즘 기본 + 코딩 테스트 트레이닝 북 ","김영기 지음","한빛미디어","2019","","9791162241615","93000","005.1","39",
"784","혼자 공부하는 자바 :1:1 과외하듯 배우는 프로그래밍 자습서 ","신용권 지음","한빛미디어","2024","","9791162241943","","005.133","39",
"784","(맛있는 디자인) 포토샵&일러스트레이터 CC 2020 :누구나 쉽게 배워 제대로 써먹는 그래픽 입문서 ","빨간고래,윤이사라 지음","한빛미디어","2020","","9791162242582","13000","005.565","39",
"784","(Do it!) 챗GPT & 파이썬으로 AI 직원 만들기 =Do it! create an AI employee with ChatGPT & python ","이성용 지음","이지스퍼블리싱","2023","","9791163035237","13000","004.73","39",
"784","과학이 권력을 만났을 때 :서로 협력하거나 함께 타락하거나 ","제프 멀건 지음 ;조민호 옮김","매경출판","2024","","9791164846726","03130","001.3","39",
"784","Node.js 교과서 =기본기에 충실한 Node.js 14 입문서 /Node.js textbook ","조현영 지음","길벗","2020","","9791165212308","93000","005.118","39",
"784","개발자가 되기 위해 꼭 알아야 하는 IT 용어 :21명의 초보 개발자들이 정리한 개발 용어 ","지은이: 고승원,정은경","비제이퍼블릭","2022","","9791165921491","93000","004.03","39",
"784","알고 있니? 알고리즘 ","소이언 지음","우리학교","2022","","9791167550521","43300","005.1","39",
"784","(별라랜드의 손그림처럼 그리는) 아이패드 감성 드로잉 :프로크리에이트로 드로잉하고 굿즈 만들기 ","박별라 지음","북스고","2020","","9791189612702","13650","005.56","39",
"784","스프링 부트 실전 활용 마스터 :spring boot ver 2.4 대응 ","그렉 턴키스트 지음 ;오명운 옮김","책만","2021","","9791189909307","93000","005.118","39",
"784","신개념 속독법 :10분에 한 권 당신도 속독할 수 있다! ","사이토 에이지 지음 ;박선영 옮김","알파미디어","2021","","9791191122213","03320","029.4","39",
"784","(진짜 쓰는) 포토샵 & 일러스트레이터 :게임 컨셉 디자이너와 프리랜서 디자이너가 알려 주는 실무 디자인 입문서 ","이하나,박경나 지음","Jpub(제이펍)","2021","","9791191600384","13000","005.565","39",
"784","에디터의 일 ","지은이: 김담유","스리체어스","2023","","9791192572949","03300","011.4","39",
"784","(CIA 분석가가 알려 주는) 가짜 뉴스의 모든 것 ","신디 L. 오티스 지음 ;박중서 옮김","원더박스","2023","","9791192953076","03300","070.42","39",
"784","인문학 쫌 아는 어른이 되고 싶어 :읽으면 읽을수록 생각이 쌓이는 지식 탐사기 ","조이엘 지음","섬타임즈","2022","","9791197404214","03100","001.3","39",
"784","생성형 AI 빅3 챗GPT 미드저니 스테이블 디퓨전 :왕초보도 가능한 오리지널 사용법 ","지은이: 이용태","책바세","2023","","9791198325723","03800","004.73","39",
"811","0-6세 골든타임 책육아 ","글: 남미영 ;그림: 금요일","예림당","2021","","9788930259064","03370","029.8","38",
"811","생각이 크는 인문학","글: 김윤경,그림: 이진아","북이십일","2013","15","9788950973995","43550","001","38",
"811","리딩으로 리드하라 =세상을 지배하는 0.1퍼센트의 인문고전 독서법 /Reading lead ","이지성 지음","문학동네","2010","","9788954613026","03320","029.4","38",
"811","개념어 사전 ","남경태 지음","휴머니스트 출판그룹","2012","","9788958624554","03100","031","38",
"811","오늘날 우리는 컴퓨터라 부른다 :라이프니츠부터 튜링까지, 생각하는 기계의 씨앗을 뿌린 사람들 ","마틴 데이비스 지음 ;박상민 옮김","인사이트","2023","","9788966264148","93000","004","38",
"811","정보검색의 세계 ","이수상 저","한국도서관협회","2011","","9788976781444","93020","025.25","38",
"811","생각을 넓혀주는 독서법","모티머 J. 애들러;독고앤 옮김","멘토","2000","","9788988152089","03370","029.4","38",
"811","대화 리더가 되게 하는 지식 & 이슈 상식 330 ","이경윤 지음","가라뫼","2017","","9788993409123","03300","031","38",
"811","챗GPT, 인생의 질문에 답하다 :6천 년 인류 전체의 지혜에서 AI가 찾아낸 통찰 ","챗GPT,이경식 옮김","현대지성","2023","","9791139710779","03320","004.73","38",
"811","(2023 시나공) 컴퓨터활용능력 1급 실기 =기본서 /The practical examination for advanced computer proficiency certificate ","길벗알앤디,김선길 지음","길벗","2022","","9791140700592","13000","004.077","38",
"811","케라스 창시자에게 배우는 딥러닝 :창시자의 철학까지 담은 머신 러닝/딥러닝 핵심 원리와 실무 기법 ","프랑소와 숄레 지음 ;박해선 옮김","길벗","2022","","9791140701001","93000","004.73","38",
"811","포스트 챗GPT :폭주하는 AI가 뒤흔든 인간의 자리 ","지은이: 박상현,강우규","한빛비즈","2023","","9791157846665","03300","004.73","38",
"811","(파이썬을 이용한) 머신러닝, 딥러닝 실전 개발 입문 :웹 크롤링과 스크레이핑부터 머신러닝·딥러닝까지 체계적으로 배우기 ","지은이: 쿠지라 히코우즈쿠에 ;옮긴이: 윤인성","위키북스","2017","","9791158390679","93000","004.73","38",
"811","(서비스 운영이 쉬워지는) AWS 인프라 구축 가이드 :서버 구축부터 배포, 모니터링, 관리 자동화, 데브옵스까지 ","김담형 지음","위키북스","2019","","9791158391317","93000","004.588","38",
"811","(그림과 작동 원리로 쉽게 이해하는) 웹의 기초 :웹의 전체 구조와 기술이 한눈에 들어오는 핵심 입문서 ","코바야시 쿄헤이,김모세 옮김","위키북스","2023","","9791158394257","93000","005.118","38",
"811","잡스 에디터 =좋아하는 것으로부터 좋은 것을 골라내는 사람 /Jobs editor","인터뷰: 남미혜,손현","매거진《B》","2019","1","9791160360790","02070","070","38",
"811","Node.js 교과서 =기본기에 충실한 Node.js 10 입문서 /Node.js textbook ","조현영 지음","길벗","2018","","9791160505221","93000","005.118","38",
"811","(회사에서 바로 통하는) 실무 엑셀 파워포인트 워드&한글 :모든 버전 사용 가능 ","전미진,신면철 지음","한빛미디어","2018","","9791162241097","13000","005.5","38",
"811","개발자의 디자인 독해력 :비주얼 씽킹으로 이해하는 클린 디자인 법칙! ","C.L Deux Artistes 지음","길벗","2020","","9791165210762","93000","005.58","38",
"811","(그림으로 이해하고 만들면서 익히는) 유니티 교과서 ","기타무라 마나미 지음 ;유세라 옮김","길벗","2022","","9791165218751","93000","005.11","38",
"811","웹 개발자 로드맵 :수치와 데이터로 증명하는 가이드북 ","양동준 지음","비제이퍼블릭","2023","","9791165922498","93000","005.118","38",
"811","내 마음을 설레게 한 세상의 도서관들 :책의 집, 그 미래를 찾아 떠난 여행 ","조금주 지음","나무연필","2020","","9791187890249","03020","026","38",
"811","(세상의 속도를 따라잡고 싶다면 do it!) Vue.js 입문 :예제로 이해하고 실전 프로젝트로 완성한다! ","장기효 지음","이지스퍼블리싱","2018","","9791188612789","13000","005.118","38",
"811","유럽 책방 문화 탐구 :책세상 입문 31년차 출판평론가의 유럽 책방 문화 관찰기 ","한미화 지음","혜화1117","2024","","9791191133264","03300","013.33","38",
"811","언론 자유의 역설과 저널리즘의 딜레마 =The paradox of press freedom and the dilemma of journalism ","한국언론정보학회,채영길 지음","멀리깊이","2022","","9791191439274","03330","070","38",
"811","(박미정의) 깃&깃허브 입문 ","지은이: 박미정","Golden Rabbit(골든래빗)","2021","","9791191905014","93000","005.12","38",
"811","UX 기획의 기술 :페르소나와 시나리오 기반의 디자인 프로젝트 관리법 ","케빈 C. 브라운 지음 ;권보라 옮김","UX ground","2022","","9791192143095","93000","004.78","38",
"811","자바 잘 읽는 법 ","라우렌치우 스필커 지음 ;이일웅 옮김","Jpub(제이펍)","2024","","9791193926208","93000","005.14","38",
"811","(New 한 권으로 끝내는) 노션 =Notion ","피터 킴,이석현 지음","애드앤미디어","2022","","9791197625077","03000","005.58","38",
"811","(아무도 알려주지 않은) C++ 코딩의 기술 ","지은이: 전상현 ;그린이: 미친감자","로드북","2023","","9791198268631","93000","005.133","38",
"841","좀 이상하지만 재미있는 녀석들 :인공지능에 대한 아주 쉽고 친절한 안내서 ","저넬 셰인 지음 ;이지연 옮김","RHK(알에이치코리아)","2020","","9788925569024","03400","004.73","37",
"841","인생 유니티 교과서 :유니티 게임 개발 탑티어 강의! ","이영호,탁광욱 지음","BM성안당","2020","","9788931556377","93000","005.11","37",
"841","(아이들도 잘 모르고 어른들은 더 모르는) 신기한 현상 사전 ","코코로사 글 ;이소담 옮김","김영사","2022","","9788934951278","73300","033","37",
"841","사서가 말하는 사서 :21명의 사서들이 솔직하게 털어놓은 사서의 세계 ","지은이: 이용훈 외 20인","부키","2012","","9788960512672","14300","023.2","37",
"841","(서울대 권장도서로) 인문고전 100선 읽기 :다 읽지 않아도 인문고전의 핵심을 파악하는 시리즈","최효찬 지음","위즈덤하우스","2014-2017","1","9788960867048","04100","001.3","37",
"841","살아가는 책 :책은 삶이 되고 너는 내가 된다 ","지은이: 이은혜","마음산책","2023","","9788960907973","03300","029.1","37",
"841","그래서 컴퓨터는 어떻게 동작하나요? :단순 게이트에서 범용 연산 기계까지 ","J. 클라크 스코트 지음 ;지유록 옮김","인사이트","2019","","9788966262502","13000","004","37",
"841","모든 것은 도서관에서 시작되었다 :북유럽 도서관과 복지국가의 비밀 ","윤송현 지음","학교도서관저널","2022","","9788969151223","03300","026.092","37",
"841","(AI, 빅데이터에 숨어 있는) 수학의 아름다움 :구글 연구 개발자가 들려주는 알고리즘 속 수학 이야기 ","우쥔 지음 ;한수희 옮김","세종서적","2019","","9788984077546","03000","004.015","37",
"841","(취업과 이직을 위한) 프로그래머스 코딩 테스트 문제 풀이 전략","김범수 지음","길벗","2023","","9791140702893","93000","005.133","37",
"841","최소한의 데이터 리터러시 :인공지능 시대를 살아갈 모든 사람을 위한 교양서 ","송석리,정유진 지음","길벗","2024","","9791140708277","03310","005.76","37",
"841","대화의 대화 :우리의 대화는 불가능하다 ","지은이: 요조,한오석","메디치미디어","2024","","9791157069569","03190","029.85","37",
"841","인공지능이 할 수 있는 것, 할 수 없는 것 :AI 시대에 인간의 의미 찾기 ","강국진 지음","필로소픽","2023","","9791157833269","03300","004.73","37",
"841","(나의 첫) 머신러닝/딥러닝 :파이썬으로 구현해보는 필수 머신러닝/딥러닝 알고리즘 ","허민석 지음","위키북스","2019","","9791158391300","93000","004.73","37",
"841","유니티 게임 프로그래밍 바이블 :23가지 다양한 게임을 만들면서 배우는 유니티 게임 개발의 모든 것 ","요시야 미키토,유세라 옮김","위키북스","2019","","9791158391362","93000","005.11","37",
"841","(도커/쿠버네티스를 활용한) 컨테이너 개발 실전 입문 :현장에서 바로 활용할 수 있는 컨테이너 개발 기법과 실전 기술 ","야마다 아키노리 지음 ;심효섭 옮김","위키북스","2019","","9791158391447","93000","005.1","37",
"841","어쩌다 어른 :OtvN 프리미엄 특강쇼","<어쩌다 어른> 제작팀 지음","교보문고","2018","2","9791159096396","03100","041","37",
"841","데이터 과학을 위한 통계 :데이터 분석에서 머신러닝까지 파이썬과 R로 살펴보는 50가지 핵심 개념 ","지은이: 피터 브루스,옮긴이: 이준용","한빛미디어","2021","","9791162244180","93000","005.7","37",
"841","(Do it) 장고 + 부트스트랩 파이썬 웹 개발의 정석 =만들면서 배우는 웹 개발 A to Z /Do it! django + bootstrap python web programming ","이성용,김태곤 지음","이지스퍼블리싱","2021","","9791163032069","13000","005.133","37",
"841","(Do it!) 딥러닝 교과서 =퍼셉트론부터 GAN까지 핵심 이론 총망라! /Do it! deep learning textbook ","윤성진 지음","이지스퍼블리싱","2021","","9791163032991","13000","004.73","37",
"841","문제 해결력을 높이는 알고리즘과 자료 구조 =Algorithms and data structures for problem-solving skills ","오츠키 켄스케 지음 ;서수환 옮김","길벗","2022","","9791165218874","93000","005.1","37",
"841","(스프링으로 시작하는) 리액티브 프로그래밍 :spring webflux를 이용한 non-blocking 애플리케이션 구현 ","황정식 지음","BJpublic(비제이퍼블릭)","2023","","9791165922047","93000","005.133","37",
"841","하나씩 천천히, 디지털 드로잉 =아이패드, 스마트폰 모두 오토데스크 스케치북으로 /Dalkong's digital drawing ","달콩 지음","혜지원","2022","","9791167640086","13650","004.76","37",
"841","이것이 리눅스다 :실무와 유사한 가상머신 환경에서 배우는 리눅스 서버 ","우재남 지음","한빛미디어","2023","","9791169210706","93000","005.44","37",
"841","기계의 반칙 :위대한 AI 석학이 해설하는 인공지능에 대한 오해와 진실 ","넬로 크리스티아니니 지음 ;김정민 옮김","한빛미디어","2023","","9791169211727","03500","004.73","37",
"841","화이트 해커를 위한 웹 해킹의 기술 :모의 해킹으로 배우는 웹 공격과 대응 ","최봉환 지음","BJ Public(비제이퍼블릭)","2018","","9791186697634","93000","004.67","37",
"841","지적 대화를 위한 넓은 상식사전 ","이대영 지음","별글","2016","","9791186877180","14190","031","37",
"841","책을 불태우다 :고대 알렉산드리아부터 디지털 아카이브까지, 지식 보존과 파괴의 역사 ","리처드 오벤든 지음 ;이재황 옮김","책과함께","2022","","9791191432336","03900","013.019","37",
"841","(디자이너의) 포토샵 테크닉 141 :그래픽 디자인을 위한 포토샵 사진 보정 & 이미지 합성 ","에이라쿠 마사야,구수영 옮김","Jpub(제이펍)","2022","","9791192469232","13000","005.565","37",
"841","(독서의 궁극) 서평 잘 쓰는 법 :읽는 독서에서 쓰는 독서로 ","조현행 지음","생애","2020","","9791197026119","13800","029.1","37",
"841","(구글 이노베이터가 쉽게 알려주는) 캔바로 크리에이터 및 N잡러 되기 ","김현주,전효진 공저","광문각출판미디어","2023","","9791198222459","13000","005.565","37",
"872","어떻게 질문할 것인가 :나만의 질문을 찾는 책 읽기의 혁명 ","지은이: 김대식","민음사","2017","","9788937434068","03100","029.4","36",
"872","에디톨로지 =창조는 편집이다 /Editology ","지은이: 김정운","21세기북스","2018","","9788950976446","13180","001.3","36",
"872","이토록 매혹적인 고전이라면 :한번 빠지면 헤어 나올 수 없는 고전 읽기의 즐거움 ","홍진호 지음","21세기북스(북이십일 21세기북스)","2021","","9788950994150","04300","029.1","36",
"872","(가장 쉬운) 유니티 게임 제작 :1인 게임 만들어 돈벌기 ","김민석 지음","정보문화사","2019","","9788956748313","13000","005.11","36",
"872","유니티로 배우는 게임 수학 =기초 개념부터 모바일까지, 게임 개발에 필요한 수학 원리 설명서 /Game mathmatics ","구부키 류이치 지음 ;김성재 옮김","한빛미디어","2016","","9788968485008","93000","005.1","36",
"872","챗GPT & Bard 질문법 :원하는 정보를 이끌어내는 프롬프트 엔지니어링 ","장대은 지음","문예춘추사","2023","","9788976045973","03320","004.73","36",
"872","교도소 도서관 ","아비 스타인버그 지음 ;한유주 옮김","이음","2012","","9788993166521","03840","026.82","36",
"872","무엇이 인간인가 :존엄한 삶의 가능성을 묻다 ","오종우 지음","어크로스","2016","","9788997379880","03100","001.3","36",
"872","나의 첫 SQL 수업 :비전공자도 쉽게 이해하는 데이터 분석의 모든 것 ","이선영 저","시대인","2023","","9791138355582","13000","005.755","36",
"872","(직장인을 위한) 실무 엑셀 & 파워포인트 & 워드+한글 ","박미정,박은진 지음","길벗","2023","","9791140703975","03000","005.5","36",
"872","모두의 네트워크 기초 =10일만에 배우는 네트워크 /Network for everyone ","서지영 지음","길벗","2024","","9791140707218","93000","004.5","36",
"872","모바일 UI/UX 디자인 실무 :iOS & 안드로이드 앱 디자인 완벽 가이드 ","지은이: 이영주","한빛아카데미","2018","","9791156644088","93000","005.58","36",
"872","(다양한 캐글 예제와 함께 기초 알고리즘부터 최신 기법까지 배우는) 파이썬 머신러닝 완벽 가이드 ","권철민 지음","위키북스","2019","","9791158391386","93500","004.73","36",
"872","(처음 프로그래밍을 시작하는 입문자의 눈높이에 맞춘) 생활코딩! 리액트 프로그래밍 =React ","이고잉 지음","위키북스","2021","","9791158392376","93000","005.118","36",
"872","절대강좌! 유니티 :2021 version ","이재현 지음","위키북스","2021","","9791158392611","93000","005.11","36",
"872","(만들면서 배우는) 블렌더 캐릭터 모델링 실전 가이드 :모델링, 스키닝부터 애니메이션, 촬영까지 블렌더를 활용한 3D 캐릭터 제작 ","히노코 지음 ;윤윤 옮김","위키북스","2022","","9791158393649","13000","004.76","36",
"872","잡스 에디터 =좋아하는 것으로부터 좋은 것을 골라내는 사람 /Jobs editor","인터뷰: 남미혜,손현","매거진《B》","2019","","9791160360790","02070","070","36",
"872","자바 웹을 다루는 기술 =실무에서 알아야 할 기술은 따로있다! /The art of Java web programing ","이병승 지음","길벗","2019","","9791160506822","93000","005.138","36",
"872","모두의 C언어 =스스로 생각하면서 배우는 C 프로그래밍 기초 /C for everyone ","이형우 지음","길벗","2019","","9791160508550","93000","005.133","36",
"872","(맛있는 디자인) 프리미어 프로 & 애프터 이펙트 CC 2022 ","김덕영,이수정 지음","한빛미디어","2022","","9791162245156","13000","005.567","36",
"872","머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로 ","세바스찬 라시카,박해선 옮김","길벗","2021","","9791165215187","93000","004.73","36",
"872","(책의 핵심만 쏙쏙 흡수해 바로 써먹는) 3X 독서법 ","쓰노다 가즈마사 지음 ;신은주 옮김","길벗","2021","","9791165216481","03320","029.4","36",
"872","(챗GPT API를 활용한) 챗봇 만들기 :5일 만에 파이썬, 프롬프트 엔지니어링, 오픈AI API, 에이전트, 벡터DB 마스터하기 ","이승우 지음","한빛미디어","2024","","9791169212182","93000","004.73","36",
"872","내 마음을 읽어주는 그림책 :지금 이대로의 나를 사랑하게 되는 그림책 치유 카페 ","김영아 지음","사우","2018","","9791187332152","03180","029.4","36",
"872","책갈피의 기분 :책 만들고 쓰는 일의 피 땀 눈물에 관하여 ","김먼지 지음 ;그림: 이사림","제철소","2019","","9791188343218","03810","013.04","36",
"872","퀀트 전략 파이썬으로 세워라 =누구나 시작할 수 있는 파이썬 퀀트 투자 첫 단추 /Quant strategy with python ","박준규 지음","BJpublic(비제이퍼블릭)","2019","","9791190014281","93000","005.133","36",
"872","세상에서 가장 빠른 고전 읽기 :2시간이면 머리에 쏙! ","보도사 편집부 지음 ;김소영 옮김","위즈덤하우스 미디어그룹","2019","","9791190305280","03010","029.1","36",
"872","임베디드 엔지니어 교과서 =인공지능 시대가 요구하는 임베디스 시스템 개발자의 핵심 스킬 /Embedded engineer textbook ","와타나베 노보루,정인식 옮김","Jpub(제이펍)","2020","","9791190665407","93000","005.43","36",
"872","진짜 하루만에 끝내는 AI 활용 :원데이클래스 ","김연지 지음","T.W.I.G(티더블유아이지)","2023","","9791191590227","13000","004.73","36",
"872","프레젠테이션 디자인, 이렇게 하면 되나요? :한번 배우면 평생 써먹는 슬라이드 & 보고서 디자인 가이드 ","윤춘근 지음","Jpub(제이펍)","2022","","9791191600964","13000","005.55","36",
"872","석세스 리딩 =무일푼 청년을 억대 연봉 CEO로 만든 성공 독서법 /Success reading ","가와기시 고지 지음 ;전소미 옮김","유노콘텐츠그룹","2023","","9791192300702","03190","029.4","36",
"872","(혼자서도 쉽게 배우는) 자료조직개론 ","전창호 지음","책의학교","2019","2","9791196102326","03020","024","36",
"904","오늘부터 내 책 쓰기 어때요? :하루 한 장 글쓰기로 베스트셀러까지 ","송숙희 지음","RHK(알에이치코리아)","2020","","9788925536767","03800","011.3","35",
"904","(그림으로 배우는) 클라우드 ","하야시 마사유키 저 ;서재원 역","Youngjin.com(영진닷컴)","2017","","9788931455663","13000","004.588","35",
"904","(일상 속 사물이 알려주는) 웹 API 디자인 ","저자: 아노드 로렛 ;번역: 황건구","Youngjin.com(영진닷컴)","2020","","9788931463224","13000","005.138","35",
"904","뜻 밖의 좋은 일 :책에서 배우는 삶의 기술 ","정혜윤 지음","창비","2018","","9788936475666","03810","029","35",
"904","(퇴근이 1시간 빨라지는) 초간단 파워포인트 ","이지훈 지음","21세기북스(북이십일 21세기북스)","2021","","9788950994044","13000","005.55","35",
"904","바로 쓰는 파이썬","박진수 지음","서울대학교출판문화원","2019","","9788952128867","93560","005.133","35",
"904","밑바닥부터 만드는 컴퓨팅 시스템 :불 논리부터 컴퓨터 아키텍처, 운영체제까지 ","노암 니산,김진홍 옮김","인사이트","2019","","9788966262427","14000","005","35",
"904","(쉽게 풀어쓴) C언어 express ","천인국 지음","생능출판사","2018","","9788970509570","93000","005.133","35",
"904","(보통의 취준생을 위한) 코딩 테스트 with 파이썬 :백준 플래티넘 5 & 코드포스 파란색 랭크 달성하기 ","지은이: 권국원","로드북","2022","","9788997924950","93000","005.133","35",
"904","어른의 그림책 :우리는 그림책을 함께 읽는다 ","황유진 지음","메멘토","2019","","9788998614706","03810","029.1","35",
