검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,역사
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"532","오사카에 디저트 먹으러 갑니다 :세계3대 요리학교 출신, 두 빵순이가 꼽은 오사카 디저트 맛집 ","지은이: 강수진,그린이: 강수진","홍익출판사","2017","","9788970655871","13980","981.32802","45",
"532","괴벨스, 대중 선동의 심리학=Joseph Goebbels","지은이: 랄프 게오르크 로이트;옮김: 김태희","교양인","2006","","9788991799134","03340","925.073","45",
"532","아! 팔레스타인 :만화로 보는 팔레스타인 역사","원혜진 지음","여우고개","2013","2","9788992855228","07910","918.63","45",
"532","디스 이즈 오사카 =2017~2018년 최신판 /This is Osaka ","지은이: 김현신,조일재","테라","2017","","9788994939650","13980","981.32802","45",
"532","중세의 길거리의 문화사 :중세 서민들의 생활사, 길거리의 장사꾼 이야기 ","양태자 지음","이랑Books","2015","","9788998746124","03920","920.3","45",
"532","아주 사적인 궁궐 산책 :김서울 에세이 ","지은이: 김서울 ;사진: 정멜멜","다산북스","2021","","9791130637655","03810","911.6","45",
"532","논쟁으로 읽는 한국 현대사 ","김호기,박태균 지음","메디치미디어","2019","","9791157061587","03300","911.07","45",
"532","본격 한중일 세계사","굽시니스트 글·그림","위즈덤하우스","2018","15","9791168125506","04900","910","45",
"532","본격 한중일 세계사","굽시니스트 글·그림","위즈덤하우스","2018","16","9791168126077","04900","910","45",
"532","(Just go) 스페인 =포르투갈 /Spain ","김지영 지음","시공사","2023","","9791169256322","14980","982.702","45",
"532","기묘한 밤 :문명이 풀지 못한 미스터리를 읽는 밤 ","기묘한 밤 지음","교보문고","2024","","9791170611707","03900","909","45",
"532","(처음 읽는) 바다 세계사 ","헬렌 M.로즈 와도스키 지음 ;오수원 옮김","현대지성","2019","","9791187142973","03900","909","45",
"532","(셀프트래블) 오사카 =나 혼자 준비하는 두근두근 해외여행 /Osaka ","안혜선 지음","상상출판","2018","","9791187795544","14980","981.32802","45",
"532","리얼 호주 =2020~2021년 최신판 /Australia ","박선영,김상훈 지음","한빛라이프","2019","","9791188007363","14980","986.202","45",
"532","내일은 타이베이 :지우펀·예류·진꽈스·단수이... ","지은이: 온 더 로드","착한책방","2023","","9791188063482","14980","981.2402","45",
"532","도시의 만화경 :도시그림, 현실과 동경을 넘나들다 ","손세관 지음","집","2023","","9791188679171","03900","909","45",
"532","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","7","9791188874149","74910","911","45",
"532","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","9","9791188874262","74910","911","45",
"532","동남아시아사 =창의적인 수용과 융합의 2천년사 /A new history of Southeast Asia ","소병국 지음","책과함께","2020","","9791188990566","03910","914","45",
"532","교토 갈까? ","장용준 지음","서유재","2022","","9791189034689","03910","981.32802","45",
"532","실수와 오류의 세계사 :딱딱한 두뇌를 말랑말랑하게 풀어주는 역사 기행 ","소피 스털링 지음 ;김미선 옮김","탐나는책","2023","","9791189550271","03900","909","45",
"532","혼자, 천천히, 북유럽 :손으로 그린 하얀 밤의 도시들 ","글과 그림: 김현길","상상출판","2020","","9791189856564","03920","982.302","45",
"532","도쿄의 뮤지엄을 어슬렁거리다 ","오타가키 세이코 글·그림 ;민성원 옮김","더숲","2023","","9791192444642","03910","981.32302","45",
"532","리얼 오키나와 :2024~2025년 최신판 ","전명윤 지음","한빛라이프","2024","","9791193080184","14980","981.34902","45",
"532","조선 왕 시크릿 파일 :우리가 알지 못했던 조선 왕들의 인성과 사생활 이야기 ","박영규 지음","옥당북스","2018","","9791196412821","03910","911.05","45",
"532","(5천 년 역사가 단숨에 이해되는) 최소한의 한국사 :큰글자도서 ","최태성 지음","프런트페이지","2023","","9791198243485","03910","911","45",
"563","타이완 =타이베이 까오숑 타이중 타이난 /Taiwan ","김미려 지음","RHK(알에이치코리아)","2019","","9788925567686","13980","981.2402","44",
"563","(프렌즈) 캐나다 =최신판 '22~'23 /Canada ","이주은,한세라 지음","중앙일보에스","2022","","9788927813071","14980","984.102","44",
"563","(프렌즈) 뉴욕 =최신판 '24~'25 /New York ","이주은 지음","중앙일보에스","2023","","9788927880066","14980","984.22102","44",
"563","(프렌즈) 체코 =최신판 '24~'25 /Czechia ","권나영 지음","중앙일보에스","2024","","9788927880202","14980","982.57102","44",
"563","고양이 대학살 :프랑스 문화사 속의 다른 이야기들 ","로버트 단턴 지음 ;조한욱 옮김","문학과지성사","2023","","9788932041643","03920","926.04","44",
"563","(새로 만든) 먼나라 이웃나라","이원복 글·그림","김영사","2013","2","9788934958208","17920","909","44",
"563","치앙마이에서는 천천히 걸을 것 :율리 타쿠의 89일 그림일기 ","배율,진유탁 글·그림","김영사","2019","","9788934995814","03810","981.4402","44",
"563","궁금해서 밤새 읽는 유럽사 =The European history ","김상엽,김소정 지음","청아출판사","2018","","9788936811389","03900","920","44",
"563","삼국유사 ","일연 [지음] ;김원중 옮김","민음사","2008","166","9788937461668","04800","911.03","44",
"563","(Just go) 타이베이 =2020~2021 /Taipei ","박진주 지음","시공사","2020","","9788952739544","14980","981.2402","44",
"563","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","8","9788958628088","07910","911.05","44",
"563","그리스 비극 깊이 읽기 ","지은이: 최혜영","푸른역사","2018","","9791156121138","93900","921","44",
"563","청년을 위한 세계사 강의 :세상을 해석한다","모지현 지음","들녘","2016","1","9791159251696","44900","909","44",
"563","(역사멘토 최태성의) 한국사","지은이: 최태성","푸른들녘","2018","","9791159253294","04910","911","44",
"563","일본 전국시대 130년 지정학 :노부나가·히데요시·이에야스의 천하통일 대전략 ","코스믹출판 지음 ;전경아 옮김","이다미디어","2022","","9791163940562","04900","913.03","44",
"563","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","17","9791165382940","74910","911","44",
"563","죽기 전에 유럽 여행 :한 권으로 즐기는 베스트 유럽 100 ","정보상 지음","상상출판","2024","","9791167821942","13980","982.02","44",
"563","본격 한중일 세계사","굽시니스트 글·그림","위즈덤하우스","2018","17","9791168126466","04900","910","44",
"563","강자의 조건 :군림할 것인가 매혹할 것인가 ","이주희 지음 ;EBS MEDIA 기획","MiD(엠아이디)","2014","","9791185104133","03900","909","44",
"563","동경식당 :맛있는 풍경 속 나홀로 도쿄 여행 ","설동주 쓰고 그림","Bcut(비컷)","2019","","9791187289531","13980","981.32302","44",
"563","도시로 보는 이슬람 문화 :이스탄불, 예루살렘부터 튀니스, 그라나다까지 21개 도시로 떠나는 역사 기행 ","이희수 지음","사우","2022","","9791187332794","03900","918","44",
"563","조선, 그 마지막 10년의 기록 :1888 ~ 1897 ","James Scarth Gale 지음 ;최재형 옮김","책비","2018","","9791187400394","03910","911.059","44",
"563","나는 호텔을 여행한다 :여행지보다 더 설레는 테마별 호텔 여행 28 ","김다영 지음","반니","2018","","9791187980766","13980","980.24","44",
"563","(리얼) 국내여행 :2021~2022년 최신판 ","지은이: 배나영 ;일러스트: 이예연","한빛라이프","2021","","9791190846165","14980","981.102","44",
"563","사료로 읽는 서양사","김창성,노경덕 편저","책과함께","2014","5","9791191432657","94900","920","44",
"563","장벽 너머 :인류사에 없던 새로운 국가를 꿈꾼 이들에 대한 연민 어린 이야기 ","카트야 호이어 지음 ;송예슬 옮김","서해문집","2024","","9791192988436","03920","925.075","44",
"563","설민석의 한국사 대모험","글: 설민석,그림: 정현희","Dankkum i(단꿈아이)","2022","26","9791193031094","74910","911","44",
"563","광기와 천재 :루소부터 히틀러까지 문제적 열정의 내면 풍경 ","지은이: 고명섭","교양인","2024","","9791193154182","03900","990","44",
"563","치앙마이 반할지도 ","최상희,최민 지음","해변에서랄랄라","2017","","9791195592326","13980","981.4402","44",
"563","그랜드투어 이탈리아 :고전학자와 함께 둘러보는 신화와 문학의 고향 ","강대진 지음","도도네","2024","","9791197336119","03900","982.802","44",
"593","(새로 만든) 먼나라 이웃나라","이원복 글·그림","김영사","2013","8","9788934958260","17920","909","43",
"593","먼나라 이웃나라 :지역·주제편","이원복 글·그림","김영사","2018","21","9788934986331","77900","909","43",
"593","Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","2","9788950974329","74900","980.2","43",
"593","Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","11","9788950984144","74900","980.2","43",
"593","내손으로, 치앙마이 =Life in Chiang Mai ","글·그림: 이다","시공사","2017","","9788952779014","13980","981.4402","43",
"593","호주 =혼자 떠나도 괜찮아 /Australia ","오세종 지음","중앙생활사","2016","","9788961411738","03980","986.202","43",
"593","총, 선, 펜 :전쟁과 헌법, 그리고 근대 세계의 형성 ","린다 콜리 지음 ;김홍옥 옮김","에코리브르","2023","","9788962632552","93900","909","43",
"593","반 박자 느려도 좋은 포르투갈 ","권호영 지음","푸른향기","2022","","9788967821616","03920","982.7902","43",
"593","제주4·3을 묻는 너에게 ","허영선 지음","서해문집","2014","","9788974836504","03910","911.072","43",
"593","청소년을 위한 친절한 세계사 :미지의 세계에 대한 호기심으로 가득 찬 아이들을 위해 아빠가 들려주는 과거로의 여행 ","헨드릭 빌렘 반 룬 지음 ;박일귀 옮김","문예춘추사","2020","","9788976044211","43900","909","43",
"593","스페인 데이 =2019-2020년 최신판 /Spain day ","글·사진: 전혜진","Terra(테라)","2019","","9788994939834","13980","982.702","43",
"593","사료로 읽는 서양사","김창성,노경덕 편저","책과함께","2014","1","9788997735433","94900","920","43",
"593","조선왕조실록","이덕일 지음","다산북스","2018","1","9791130617589","04910","911.05","43",
"593","(효기심의) 권력으로 읽는 세계사 :힘과 욕망이 만들어낸 동아시아의 역사","효기심 지음","다산북스","2023","2","9791130649252","04900","910.4","43",
"593","(어린이를 위한) 역사의 쓸모 ","글: 최태성 ;그림: 신진호","다산북스","2022","2","9791130693651","73910","911","43",
"593","인생 처음 세계사 수업 :메소포타미아 문명에서 브렉시트까지, 하룻밤에 읽는 교양 세계사 ","톰 헤드 지음 ;이선주 옮김","현대지성","2024","","9791139716788","04100","909","43",
"593","(역사멘토 최태성의) 한국사","지은이: 최태성","푸른들녘","2018","1","9791159253294","04910","911","43",
"593","(내일은) 홋카이도 :2018~2019 최신정보수록 ","지은이: 온 더 로드","착한책방","2018","","9791188063062","14980","981.3102","43",
"593","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","6","9791188874088","74910","911","43",
"593","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","8","9791188874217","74910","911","43",
"593","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","12","9791188874460","74910","911","43",
"593","세계사톡","무적핑크,핑크잼 지음","위즈덤하우스","2018","2","9791189709327","04900","909","43",
"593","(셀프트래블) 타이완 ='19~'20 최신판 /Taiwan ","이주영 지음","상상출판","2019","","9791189856496","14980","981.2402","43",
"593","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","10","9791191496055","77900","909","43",
"593","벌거벗은 한국사 :본격 우리 역사 스토리텔링쇼","지은이: tvN story <벌거벗은 한국사> 제작팀,조재철","프런트페이지","2023","","9791193401057","04910","911","43",
"593","벌거벗은 한국사 :500년 역사가 눈앞에 펼쳐지는 스토리텔링 조선사","지은이: tvN story <벌거벗은 한국사> 제작팀,홍문기","프런트페이지","2024","","9791193401095","04910","911.05","43",
"593","일본사 시민강좌 ","지은이: 이재석,서민교","연립서가","2024","","9791193598016","03910","913","43",
"593","후쿠오카 :테이스티로드 가이드북 ","김광일,유빈 지음","Atto Book(아토북)","2017","","9791195701056","13910","981.3402","43",
"593","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","5","9791196893132","77900","909","43",
"622","만화 로마사 =History of Rome in comics","글·그림: 이익선 ;감수·해설·주석: 임웅","웅진씽크빅","2017","1","9788901214634","04920","922","42",
"622","프렌즈 도쿄 : 요코하마.카마쿠라.에노시마.하코네.도쿄 디즈니 리조트 - 최고의 도쿄 여행을 위한 한국인 맞춤형 해외여행 가이드북, Season4 ’19~’20","정꽃나래, 정꽃보라 (지은이)","중앙books(중앙북스)","2019","","9788927810124","","981.302","42",
"622","(프렌즈) 제주 =최신판 2023 /Jeju island ","허준성 지음","중앙일보에스","2022","","9788927869771","14980","981.19902","42",
"622","로마인 이야기","시오노 나나미 지음 ;김석희 옮김","한길사","1996","5","9788935610822","04900","922","42",
"622","터키에서 보물찾기","글: 곰돌이 co.;그림: 강경효","대한교과서","2007","14","9788937842009","77900","918.7","42",
"622","대항해시대 =해상 팽창과 근대 세계의 형성 /The age of maritime expansion ","저자: 주경철","서울대학교출판문화원","2008","","9788952108678","93920","909.4","42",
"622","스물다섯 청춘의 워킹홀리데이 분투기 ","정진아 지음","후마니타스","2015","","9788964372296","04300","986.202","42",
"622","한국사를 보다","지은이: 박찬영,정호일","리베르스쿨","2011","1","9788965820116","04900","911","42",
"622","유럽사 속의 전쟁 ","마이클 하워드 지음 ;안두환 옮김","글항아리","2015","","9788967352196","93900","920","42",
"622","분열하는 제국 :11개의 미국, 그 라이벌들의 각축전 ","콜린 우다드 지음 ;정유진 옮김","글항아리","2017","","9788967354329","03940","940","42",
"622","서중석의 현대사 이야기","서중석 답하다 ;김덕련 묻고 정리하다","오월의봄","2015-2020","1","9788997889570","04900","911.07","42",
"622","중세의 잔혹사 마녀사냥 :신의 심판인가 광기의 학살인가? 마녀사냥의 허구와 진실 ","양태자 지음","이랑Books","2015","","9788998746087","03920","920.3","42",
"622","영국 귀족의 영애 =Daughters of the British aristocracy ","무라카미 리코 지음 ;문성호 옮김","에이케이커뮤니케이션즈","2021","","9791127448486","03920","924.06","42",
"622","인간의 흑역사 :인간의 욕심은 끝이 없고 똑같은 실수를 반복한다 ","톰 필립스 지음 ;홍한결 옮김","윌북","2024","","9791155817056","03900","900","42",
"622","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","14","9791165382674","74910","911","42",
"622","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","16","9791165382841","74910","911","42",
"622","지금, 도쿄 =Now Tokyo ","신연수 지음","넥서스","2023","","9791166835032","13980","981.32302","42",
"622","어느 날, 이탈리아 소도시 ","글·사진: 신연우","Harmonybook(하모니북)","2023","","9791167471369","03920","982.802","42",
"622","홋카이도 홀리데이 =Hokkaido ","인페인터글로벌 지음","꿈의지도","2023","","9791167620538","14980","981.3102","42",
"622","토스카나 소도시 여행 :순수함을 닮은 길 비아 프란치제나를 걷다 ","글·사진: 백상현","시공사","2023","","9791169257299","13980","982.8502","42",
"622","한국 현대사를 뒤흔든 40가지 사건 :20세기 한국사의 변곡점을 만들어낸 순간들 ","강부원 지음","믹스커피","2023","","9791170434832","03910","911.07","42",
"622","(셀프트래블) 나트랑·푸꾸옥 ='19~'20 최신판 /Nha Trang·Phu Quoc ","이은영 지음","상상출판","2019","","9791187795513","14980","981.4102","42",
"622","(셀프트래블) 도쿄 ='19~'20 최신판 /Tokyo ","한혜원,김미정 지음","상상출판","2019","","9791187795759","14980","981.32302","42",
"622","홋카이도 =삿포로|오타루|하코다테 /Hokkaido ","글: 박민주 ;사진: 정소현","샬레트래블앤라이프","2023","","9791188652259","13910","981.3102","42",
"622","마음 아플 때 읽는 역사책 ","박은봉 지음","서유재","2022","","9791189034665","03900","904","42",
"622","(인조이) 필리핀 =보라카이·마닐라·세부·보홀·팔라완 /Philippines ","백주희 지음","GCC","2019","","9791189432560","13980","981.4802","42",
"622","리얼 하와이 =2022~2023년 최신판 /Hawaii ","김화정 지음","한빛라이프","2022","","9791190846325","14980","986.7802","42",
"622","리얼 뉴질랜드 :2022~2023년 최신판 ","박선영,김상훈 지음","한빛라이프","2022","","9791190846448","14980","986.302","42",
"622","역사교육 첫걸음 :배움에서 가르침으로 ","김민정,김성자 지음","책과함께","2022","","9791191432688","93900","907","42",
"622","설민석의 한국사 대모험","글: 설민석,그림: 정현희","Dankkum i(단꿈아이)","2022","22","9791191496604","74910","911","42",
"622","나의 파란, 나폴리 ","지은이: 정대건","안온(안온북스)","2024","","9791192638416","04810","982.02","42",
"622","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","18","9791193031216","77900","909","42",
"622","(쉽게 보는) 난중일기 ","이순신 지음 ;노승석 옮김","여해","2014","","9791195315215","03900","911.0553","42",
"622","이번 주말의 도쿄 ","도쿄에 박키나 지음","Piper Press(파이퍼 프레스)","2023","","9791197991820","03910","981.302","42",
"656","갈등 도시 :서울 선언 두 번째 이야기 ","김시덕 지음","열린책들","2019","","9788932919881","03900","911.6","41",
"656","역사의 오류를 읽는 방법 :텍스트의 실수와 왜곡을 잡아내고 진실을 건지는 법 ","오항녕 지음","김영사","2024","","9788934935575","03900","901","41",
"656","(업그레이드) 먼나라 이웃나라 :시즌1 ","이원복 글·그림","김영사","2018","2","9788934983965","74900","909","41",
"656","나의 문화유산답사기","유홍준 지음","창비","2011","2","9788936472023","03810","981.102","41",
"656","명화로 읽는 독일 프로이센 역사 ","나카노 교코 지음 ;조사연 옮김","한경BP","2023","","9788947548922","03600","925.046","41",
"656","Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","12","9788950985554","74900","980.2","41",
"656","제2차 세계대전 인포그래픽 ","지은이: 장 로페즈,옮긴이: 김보희","레드리버","2021","","9788950995133","03900","909.54","41",
"656","처음 홍콩·마카오 :뚝딱 준비해서 가볍게 떠나는 홍콩 가이드북 ","신서희 지음","시공사","2018","","9788952790729","14980","981.23402","41",
"656","고려사의 재발견 :한반도 역사상 가장 개방적이고 역동적인 500년 고려 역사를 만나다 ","박종기 지음","Humanist(휴머니스트)","2015","","9788958628002","03910","911.04","41",
"656","이토록 매혹적인 아랍이라니 :올드 사나에서 바그다드까지, 18년 5개국 6570일의 사막 일기 ","손원호 지음","부키","2021","","9788960518773","03910","981.802","41",
"656","한국 고대사와 사이비역사학 ","젊은역사학자모임,장미애 지음","역사비평사","2017","","9788976965493","93910","911.02","41",
"656","후쿠오카 =유후인|벳푸|나가사키|기타큐슈 /Fukuoka ","전상현,두경아 지음","길벗","2017","","9791160502169","13980","981.3402","41",
"656","(처음 읽는) 터키사 :동서양 문명의 교차로, 터키 ","전국역사교사모임 지음 ;전형준","Humanist(휴머니스트 출판그룹)","2018","","9791160801842","03900","918.7","41",
"656","베를린 함락 1945 ","앤터니 비버 지음 ;이두영 옮김","글항아리","2023","","9791169091343","03900","909.54","41",
"656","이지 스페인 포르투갈 - 스페인 여행전문가가 직접 쓴 가이드북, 2018년 최신판","강혜원","이지앤북스","2018","","9791185831466","14980","982.702","41",
"656","오늘 하루 나 혼자 일본 여행 :박혜진 에세이 ","지은이: 박혜진","리수","2019","","9791186274460","03810","981.302","41",
"656","조선왕조실톡","무적핑크 지음 ;이한 해설","이마","2015-2016","5","9791186940174","04910","911.05","41",
"656","리얼 상하이 :가장 멋지게 여행하는 방법 ","도선미 지음","한빛라이프","2019","","9791188007400","14980","981.222202","41",
"656","리얼 방콕 =2020~2021년 최신판 /Bangkok ","배나영 지음","한빛라이프","2020","","9791188007455","14980","981.44502","41",
"656","후쿠오카 =유후인|벳푸|쿠로카와|나가사키 /Fukuoka ","글: 박민주 ;사진: 정소현","샬레트래블앤라이프","2018","","9791188652020","13910","981.3402","41",
"656","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","10","9791188874293","74910","911","41",
"656","(셀프트래블) 발리 ='20~'21 최신판 /Bali ","한혜원,김은하 지음","상상출판","2020","","9791189856809","14980","981.4702","41",
"656","혼자 여행은 처음입니다만 :여행 마음 안내서","글: 이라암","두사람","2020","","9791190061148","04980","980.24","41",
"656","리얼 호치민 :2023~2024년 최신판 ","지은이: 권예빈 ;지도·일러스트: 이예연","한빛라이프","2022","","9791190846059","14980","981.4102","41",
"656","지리의 쓸모 :새내기 지리 덕후를 위한 '진짜' 한국지리 이야기 ","지은이: 전국지리교사모임,일러스트: 김수연","한빛라이프","2021","","9791190846189","03980","981.1","41",
"656","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","13","9791191496000","77900","909","41",
"656","설민석의 한국사 대모험","글: 설민석,그림: 정현희","Dankkum i(단꿈아이)","2022","21","9791191496208","74910","911","41",
"683","오사카 키친 =감성 일러스트 먹방 여행기 /Osaka kitchen ","지은이: 김윤주","RHK(알에이치코리아)","2016","","9788925560786","13980","981.32802","40",
"683","당신의 계절을 걸어요 :눈부신 순간과 아름다운 날을 지나 ","청춘유리 쓰고 찍다","RHK(알에이치코리아)","2019","","9788925567235","03810","980.24","40",
"683","(지리 덕후가 떠먹여주는) 풀코스 세계지리 :어른이를 위한 세계지도 읽고 여행하는 법 ","서지선 지음","한국학술정보","2020","","9788926898567","03980","980","40",
"683","팔레스타인 비극사 :1948, 이스라엘의 탄생과 종족청소 ","일란 파페 지음 ;유강은 옮김","열린책들","2017","","9788932918518","03910","918.63","40",
"683","로마제국 쇠망사","에드워드 기번 [지음]","민음사","2008-2010","1","9788937426315","04900","922","40",
"683","Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","28","9788950958237","74900","980.2","40",
"683","(Just go) 유럽 5개국 =카카오프렌즈 스페셜 에디션 /Europe ","최철호 지음","시공사","2020","","9788952739551","14980","982.02","40",
"683","세계사를 움직이는 다섯 가지 힘 :욕망 + 모더니즘 + 제국주의 + 몬스터 + 종교 ","사이토 다카시 지음 ;홍성민 옮김","뜨인돌출판사","2009","","9788958072690","03900","909","40",
"683","사랑은 어떻게 역사를 움직이는가? :선화공주의 사랑에서 윤심덕의 사랑까지 ","권경률 지음","인물과사상사","2023","","9788959067336","03910","911","40",
"683","(교양으로 읽는) 용선생 세계사","글: 이희건,박기종","사회평론","2017-2018","3","9788964359365","64900","909","40",
"683","(셀프트래블) 홋카이도 ='24~'25 최신판 /Hokkaido ","신연수 지음","상상출판","2024","","9791167821805","14980","981.3102","40",
"683","(Just go) 런던 =London ","정기범,박서재 지음","시공사","2023","","9791169256315","14980","982.402","40",
"683","나 혼자 경주 여행 :황윤 역사 여행 에세이 ","지은이: 황윤","리수","2020","","9791186274637","03810","981.18502","40",
"683","일본 온천 여행 ","인페인터글로벌 지음","꿈의지도","2016","","9791186581735","13980","981.302","40",
"683","나치의 아이들 :전범의 자식들, 역사와 대면하다 ","타냐 크라스냔스키 지음 ;이현웅 옮김","갈라파고스","2017","","9791187038221","03920","925.075","40",
"683","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","11","9791188874385","74910","911","40",
"683","35년 ","박시백 글·그림","비아북","2018","4","9791189426415","04910","911.06","40",
"683","천천히 교토 산책 :걷고 맛보고 즐기는 나만의 교토 여행 ","원경혜 지음","Bookers(북커스)","2024","","9791190118637","13980","981.32802","40",
"683","리얼 푸껫 :2023~2024년 최신판 ","성혜선 지음","한빛라이프","2023","","9791190846578","14980","981.4402","40",
"683","프라하에서 한 달 살기 =Living for a month Praha ","사라 지음","책밥","2020","","9791196845384","13980","982.57102","40",
"683","벌거벗은 한국사 :본격 우리 역사 스토리텔링쇼","tvN story <벌거벗은 한국사> 제작팀,홍문기 지음","프런트페이지","2023","","9791198243409","04910","911","40",
"683","팔로우 다낭·호이안·후에 =2023-2024 new edition /Follow Da nang·Hoi an·Hue ","박진주 지음","Travelike(트래블라이크)","2023","","9791198269416","14980","981.4102","40",
"705","만화 로마사 =History of Rome in comics","글·그림: 이익선 ;감수·해설·주석: 임웅","웅진씽크빅","2017","2","9788901214641","04920","922","39",
"705","(프렌즈) 홋카이도 =season1 '18~'19 /Hokkaido ","정꽃나래,정꽃보라 지음","중앙일보플러스","2018","","9788927809302","14980","981.3102","39",
"705","(프렌즈) 스페인·포르투갈 =season8 '20~'21 /Spain·Portugal ","박현숙 지음","중앙일보플러스","2020","","9788927810933","14980","982.702","39",
"705","(프렌즈) 후쿠오카 =최신판 '23~'24 /Fukuoka ","정꽃나래,정꽃보라 지음","중앙일보에스","2023","33","9788927879596","14980","981.3402","39",
"705","Why? 천재와 기인 ","글: 이근 ;그림: 극동만화연구소","예림당","2011","16","9788930232456","74910","911","39",
"705","(새로 만든) 먼나라 이웃나라","이원복 글·그림","김영사","2013","4","9788934958222","17920","909","39",
"705","먼나라 이웃나라 :지역·주제편","이원복 글·그림","김영사","2018","16","9788934981398","77900","909","39",
"705","이탈리아 소도시 여행 :올리브 빛 작은 마을을 걷다 ","글·사진: 백상현","시공사","2018","","9788952792426","13980","982.802","39",
"705","내 어머니 이야기 :김은성 만화 ","지은이: 김은성","애니북스","2019","1","9788959191963","07810","990.94","39",
"705","중세 유럽의 생활 ","가와하라 아쓰시,남지연 옮김","에이케이커뮤니케이션즈","2017","","9791127411619","03920","920.3","39",
"705","시시콜콜 조선부동산실록 :왜 개혁은 항상 실패할까? ","박영서 지음","들녘","2023","","9791159258121","03910","911.05","39",
"705","한국전쟁의 기원 ","브루스 커밍스 지음 ;김범 옮김","글항아리","2023","1","9791169090957","94900","911.0723","39",
"705","세상을 뒤흔든 50가지 범죄사건 :역사의 변곡점에서 펼쳐진 범죄의 뒷이야기 ","김형민 지음","믹스커피","2022","","9791170433460","03900","909","39",
"705","Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","29","9791171170227","74900","980.2","39",
"705","세계사를 바꾼 50가지 거짓말 :배신과 왜곡이 야기한 우리가 모르는 진짜 세계사 ","나타샤 티드 지음 ;박선령 옮김","타인의사유","2023","","9791171249619","03900","909","39",
"705","본 헌터 =어느 인류학자의 한국전쟁 유골 추적기 /The bone hunter ","고경태 지음","한겨레엔","2024","","9791172130008","03300","911.0723","39",
"705","덕후들의 성지 도쿄&오사카 :아키하바라에서 덴덴타운까지 본격 해부 ","글, 사진: 김익환 ;그림: 방상호","다봄","2017","","9791185018461","13980","981.302","39",
"705","조선의 딸, 총을 들다 :대갓집 마님에서 신여성까지, 일제와 맞서 싸운 24인의 여성 독립운동가 이야기 ","정운현 지음","인문서원","2016","","9791186542200","03910","911.063","39",
"705","500일의 영국 :워킹홀리데이로 만난 영국 문화 이야기 ","윤정 지음","세나북스","2022","","9791187316985","03810","924","39",
"705","리얼 도쿄 :요코하마 가마쿠라 에노시마 하코네 ","양미석 지음","한빛라이프","2019","","9791188007301","14980","981.32302","39",
"705","(인조이) 호주 =Australia ","정태관,정양희 지음","GCC","2018","","9791189432447","13980","986.202","39",
"705","여행선언문 :<나는 프랑스 책벌레와 결혼했다> 이주영의 인문 로맨스 개고생 여행 이야기 ","이주영 지음","나비클럽","2022","","9791191029536","03920","982.02","39",
"705","디스 이즈 싱가포르 =2024~2025년 최신판 /This is Singapore ","글·사진: 이광훈","Terra(테라)","2024","","9791192767178","13980","981.46902","39",
"705","설민석의 한국사 대모험","글: 설민석,그림: 정현희","Dankkum i(단꿈아이)","2022","27","9791193031100","74910","911","39",
"705","여름의 비에이 겨울의 삿포로 :홋카이도 반할지도 ","최상희,최민 지음","해변에서랄랄라","2018","","9791195592357","13910","981.3102","39",
