검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,언어
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"517","(Disney·Pixar) Coco ","adapted by Angela Cervantes","Longtail Books","[2018]","","9791186701669","14740","747","31",
"517","강성태 영어독해 :영단어, 영문법에 이은 공신들의 영어독해 속독 비법","지은이: 강성태","키출판사","2019","","9791189719050","13740","747.4","31",
"532","우리말 맞춤법 띄어쓰기 :모든 글쓰기의 시작과 완성 ","정희창 지음","RHK(알에이치코리아)","2020","","9788925589497","13710","711.25","30",
"532","미국영어 표현사전 :영어로 자동 변환! ","written by Hosang Lee","Darakwon(다락원)","2020","","9788927701316","13740","747.5","30",
"532","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","4","9788950976880","77720","711.4","30",
"532","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","8","9788950976927","77720","711.4","30",
"532","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","16","9788950977009","77720","711.4","30",
"532","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","28","9788950980047","77720","711.4","30",
"532","당신은 우리말을 모른다","엄민용 지음","한국교육방송공사","2023","1","9788954799522","04700","715","30",
"532","(말과 글을 살리는) 문법의 힘 :두고두고 찾아보는 한국어 사용 설명서 ","정재윤 지음","시대의창","2016","","9788959406272","03710","715","30",
"532","스페인어 초급에서 중급으로 :하루 20분 집중체화훈련의 초대박 결과 ","민킴 지음","사람in","2016","","9788960495944","13770","770","30",
"532","영어회화 핵심패턴 233 =중학교 영어로 일상회화가 해결된다!.Essential English patterns 233 ","백선엽 지음","길벗 이지:톡","2018","","9791159241338","03740","747.5","30",
"532","사자성어를 알면 어휘가 보인다 :10대라면 반드시 알아야 할 사자성어 ","신성권 지음","하늘아래","2023","","9791159970818","43190","714","30",
"532","Bigvoca :단어를 외우는 가장 완벽한 방법 ","신영준 지음","Rok Media(로크미디어)","2016","","9791159996665","14740","744","30",
"532","일본어 말하기 첫걸음 :왕초보 탈출 프로젝트 ","최유리,시원스쿨일본어연구소 지음","에스제이더블유인터내셔널","2018","1","9791161501116","13730","737.5","30",
"532","(나혼자 끝내는) 독학 일본어 문법 ","송현미 지음","넥서스","2017","","9791161650340","13730","735","30",
"532","스페인어회화 100일의 기적 :100일 후에는 나도 스페인어로 말한다! ","민킴 지음","넥서스","2018","","9791161653488","13770","777.5","30",
"532","나혼자 끝내는 일본어 기초한자 ","황미진 지음","넥서스","2020","","9791161658841","13730","731.44","30",
"532","빨강 머리 앤과 함께하는 영어 ","조이스 박 지음","북하우스 퍼블리셔스","2021","","9791164050918","03840","747.2","30",
"532","여행일본어 100일의 기적 :일본 여행 준비 D-100 프로젝트 ","황미진 지음","넥서스","2023","","9791166834332","13730","737.5","30",
"532","영어 발성 트레이닝 :원어민 앞에서도 당당하고 자신감 있게 말하기 ","송주연 지음","넥서스","2023","","9791166834677","13740","741.1","30",
"532","(나만의 글쓰기를 위한) 국어사전 일일공부 :지적인 언어생활을 위한 77일 우리말 어휘 공부 ","김흥식 지음","태학사","2024","","9791168102583","03700","714","30",
"532","차별어의 발견 :무심코 사용한 언어에 담긴 차별의 의미 ","김미형 지음","사람in","2023","","9791171010240","14710","712","30",
"532","빨간내복야코 맞춤법 절대 안 틀리는 책","빨간내복야코 원작 ;이영아 그림","위즈덤하우스","2024","1","9791171711451","73710","711","30",
"532","(따라할수록 탄탄해지는) 벌집 패턴 일본어 ","김미선 지음","소라주","2017","","9791186339282","13730","730","30",
"532","(만만하게 시작하는) 히라가나 일본어 첫걸음 :문자·발음부터 기초 단어와 패턴 훈련까지 왕초보를 위한 일본어 첫걸음의 모든 것 ","박해리 지음","LanCom(랭컴)","2016","","9791187168041","13730","730","30",
"532","통역사들은 어떻게 어학의 달인이 되었을까? ","글쓴이: 오현숙,정연","투나미스","2019","","9791187632573","03700","707","30",
"532","(빠오즈메이의) 여행 중국어 마스터 ","배정현,조유리 그림","Bs(브레인스토어)","2019","","9791188073412","03720","727.5","30",
"532","습관 영어 :또다시 영어공부를 시작하는 당신에게 ","김태훈 지음","망고나무","2019","","9791188279579","13190","740.7","30",
"532","(한번에 끝내는) 독일어 문법 =Deutsche Grammatik f?r die Grundstufe","안희철 지음","GCC","2019","","9791190032025","13750","755","30",
"532","나는 생각하고 말하는 사람이 되기로 했다 :말에 품격을 더하는 언어 감수성 수업 ","홍승우 지음","Whale Books(웨일북)","2021","","9791190313933","03800","710.13","30",
"532","읽으면 영어천재가 되는 만화책 :초등고·예비중 영문법 필독서 ","저자: Mr. Sun 어학연구소","Old Stairs","2021","","9791191156126","77740","745","30",
"532","이보영의 여행영어회화 =어디를 떠나도 자신있는 /Travel English ","이보영 지음","에이스컴프로","2017","","9791196012700","13740","747.5","30",
"532","영어 잘하는 사람들의 작은 습관 ","라이언 지음","좋은습관연구소","2020","","9791196861117","13370","740.7","30",
"564","(착! 붙는) 일본어 문법 ","저: 장재은","시사일본어사","2018","","9788940292136","13730","735","29",
"564","일본어문법 :기초부터 JLPT까지 ","박재욱 지음","정진출판사","2011","","9788957001080","13730","735","29",
"564","스페인어 필수 단어 무작정 따라하기 ","마야 허 지음","길벗이지톡","2015","","9788960479760","03770","774","29",
"564","미국 영어 회화 :미국적인 너무나 미국적인 ","김아영 지음","사람in","2021","1","9788960498839","14740","747.5","29",
"564","(모든것이 새롭다) 독학 일본어 첫걸음 뉴뉴 ","강석기 저","씨앤톡","2020","","9788960986121","03730","730","29",
"564","2시간 영문법 :세상에서 가장 혁신적인 영어문법 특급비밀! ","박지은 지음","지식여행","2021","","9788961095204","13740","745","29",
"564","(생각 쫌 하는 김토끼 씨의) 초등 맞춤법 수업 ","글·그림: 지수","북멘토","2022","","9788963194882","73710","711","29",
"564","(읽자마자 문해력 천재가 되는) 우리말 어휘 사전 ","박혜경 지음","보누스","2024","","9788964946916","03700","714","29",
"564","(새로 쓴) 표준 국어문법론 ","지은이: 남기심,최형용","한국문화사","2019","","9788968177231","93710","715","29",
"564","일빵빵 + 알파벳파닉스 영어단어","저자: 서장혁","토마토출판사","2013","1","9788996895145","14740","744","29",
"564","(급할 때 바로 찾아 말하는) 시원스쿨 왕초보 여행 중국어 ","지은이: 시원스쿨 컨텐츠 연구소","에스제이더블유인터내셔널","2016","","9788998114879","13720","727.5","29",
"564","레전드 프랑스어 회화사전 =Dictionnaire de conversation francais-cor?en ","저자: 홍연기,이종은","Language Books(랭귀지북스)","2015","","9791156350279","18760","767.5","29",
"564","(그림으로 쉽게 끝내는) 일본어 경어 & 매너 ","편저: 슈후노토모샤 ;역자: 박영숙","동양북스","2018","","9791157683796","13730","737.5","29",
"564","(세상에서·가장·쉽고·재미있는) 친절한 국어 문법 ","지은이: 김남미","나무의철학","2016","","9791158510442","03710","715","29",
"564","네이티브는 쉬운 중국어로 말한다 :1000 sentences.The native speakes Chinese easily ","김소희 저","길벗 이지톡","2016","","9791159240430","03720","727.5","29",
"564","랄랄라 ㄱㄴㄷ ","글·그림: 고수","노란돼지","2023","","9791159953156","77810","711","29",
"564","(친절한 대학의) 다시 배우는 영어 교실","이상현 지음","길벗","2019","1","9791160506426","03740","740","29",
"564","(한 달만에 끝내는) 스피드 up! 일본어 속성문법 :중요 포인트만 쏙쏙! 빠르게 정리하는 단기 속성 문법! ","권현정,시원스쿨일본어연구소 지음","에스제이더블유인터내셔널","2018","","9791161500980","13730","735","29",
"564","노는 게 좋은 ㅡ · ㅣ","전정숙 글 ;김지영 그림","올리","2022","","9791165344498","77810","711","29",
"564","이 욕이 아무렇지 않다고? ","글: 권희린 ;그림: 안희경","천개의바람","2023","","9791165734633","43700","714","29",
"564","비즈니스 영어의 결정적 표현들 =Business English key expressions ","손민지,박도영 지음","사람in","2024","","9791171010745","14740","747.5","29",
"564","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","61","9791171172825","77720","711.4","29",
"564","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","62","9791171174713","77720","711.4","29",
"564","번역과 폭력 ","티펜 사모요 지음 ;류재화 옮김","책세상","2023","","9791171310401","93700","701.7","29",
"564","(시원스쿨) 중국어 말하기 핵심패턴 301 ","윤주희,시원스쿨 중국어연구소 지음","에스제이더블유인터내셔널","2016","","9791186858424","13720","727.5","29",
"564","Real 영어 하나하나 알기 쉽게 동사 :네이티브+만화+직관적 이미지 ","지은이: 데이비드 세인 ;그린이: 다카야마 와타루","꿈결","2018","1","9791188260300","14740","745.4","29",
"564","야나두 영어회화 패턴31 =패턴만 알면 야, 너두 길게 말할 수 있어! /Yanadoo pattern English ","원예나 지음","라곰","2019","","9791189686116","13740","747.5","29",
"564","번역가가 되고 싶어 :읽고 옮기며 자리잡고 있습니다 ","이윤정 지음","동글디자인","2021","","9791191925005","93800","701.7","29",
"564","영어 질문 독서법 :대치동 아이들은 이렇게 '영어'합니다 ","대치동 헤더샘 지음","더블북","2023","","9791193153055","13740","740.7","29",
"564","차별의 말 대신 배려의 말로! :은연중에 차별을 부추기는 일상 속의 차별어 ","김슬옹 지음","마리북스","2023","","9791193270110","03700","712","29",
"564","한자 암기의 기술 :뇌의 기억 원리를 적용한 고수의 암기법 ","지은이: 신명선","신도시","2018","","9791196321208","03710","711.4","29",
"595","안녕? 나의 한글 맞춤법 ","엄지인 지음","다락원","2017","","9788927704324","13700","711.25","28",
"595","해 봐! 하루 10분 왕초보 일본어 ","저자: 박효경","시사북스","2020","","9788940292969","13730","730","28",
"595","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","23","9788950939618","77720","711.4","28",
"595","워드슬럿 :젠더의 언어학 ","어맨다 몬텔 지음 ;이민경 옮김","Arte(북이십일 아르테)","2022","","9788950942366","03300","701.013","28",
"595","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","36","9788950965471","77720","711.4","28",
"595","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","40","9788950971946","77720","711.4","28",
"595","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","5","9788950976897","77720","711.4","28",
"595","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","6","9788950976903","77720","711.4","28",
"595","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","38","9788950981624","77720","711.4","28",
"595","입이 트이는 영어 보카 ","최송이,최지영 저","한국교육방송공사(EBS)","2021","","9788954757751","","744","28",
"595","일본어 번역 스킬 =Japanese translation skill ","강방화,손정임 지음","넥서스","2011","","9788957979419","18730","737.4","28",
"595","(하루 10분 입이 열리는) 기적의 독학 중국어 ","신서희 지음","DSL","2014","","9788958075202","13720","720","28",
"595","재미있는 영어 인문학 이야기 :영어 단어를 통해 서양의 정치, 사회, 문화, 역사, 상식을 배운다","강준만 지음","인물과사상사","2015","1","9788959063475","04300","740","28",
"595","프랑스어 회화 핵심패턴 233 =233 essential patterns for French conversation ","박만규,Arnaud Duval 지음","길벗이지톡","2015","","9788960479296","03760","767.5","28",
"595","(13만 유튜버 지후쌤의) 대한민국 영문법 0교시 :신기하게 영어 뇌가 만들어지는 영문법","지은이: 주지후","위트앤위즈덤","2021","","9788962818642","13740","745","28",
"595","해커스 토익 :토익 리딩의 기본서 ","지은이: David Cho","해커스 어학연구소","2020","","9788965423348","13740","740.77","28",
"595","(New plus) 한 달 만에 끝내는 OPIc :advanced 공략 ","지은이: 윈글리쉬 언어공학연구소","윈글리쉬","2013","","9788965730262","13740","740.77","28",
"595","영문법 쇼크 =Grammar shock ","정형정 저","쇼크잉글리쉬","2014","2","9788996987734","14740","745","28",
"595","독일어 패턴 728 독일어 문장 795 :독일어 학습의 완벽한 시작 ","저자: Mr. Sun 어학연구소,윤성민","Old Stairs","2020","","9788997221684","14750","755","28",
"595","스페인어 패턴 740 스페인어 문장 784 :스페인어 학습의 완벽한 시작 ","저자: Mr. Sun 어학연구소","Old Stairs","2019","","9788997221738","13770","775","28",
"595","(시간 없는 직장인도 3개월 만에 외국인과 20분간 대화가 되는) 딱 이만큼 영어 회화 ","김영익 지음","다산북스","2020","","9791130631141","13740","747.5","28",
"595","영어어원 백과사전 :교양의 아카이브 ","지은이: 시미즈 켄지 ;옮긴이: 신은주","길벗","2023","","9791140706921","03740","742","28",
"595","영어는 안 외우는 것이다 :빅팻캣의 영어수업 ","무코야마 다카히코 지음 ;김은하 옮김","윌북","2018","","9791155811399","13740","740","28",
"595","착! 붙는 중국어 독학 첫걸음 ","공저: 허은진,츠징위","시사중국어사","2015","","9791157200238","18720","727","28",
"595","(읽으면서 바로 써먹는) 어린이 맞춤법 ","글·그림: 한날","파란정원","2019","","9791158681647","73710","711","28",
"595","Go! 독학 태국어 첫걸음 :발음부터 회화까지 2주 완성 ","옹지인 지음","에스제이더블유인터내셔널","2021","","9791161505046","13730","739.81","28",
"595","(한 달만에 끝내는) 일본어 속성문법 ","권현정,시원스쿨일본어연구소 지음","에스제이더블유인터내셔널","2023","","9791161506913","13730","735","28",
"595","네이티브는 쉬운 영어로 말한다 :Disney 1000 문장편 =The native speaks easily : Disney 1000 sentences ","박용호 지음","길벗","2020","","9791165212421","03740","747.5","28",
"595","영어 원서, 어디까지 읽어 봤니? :만만한 영어 원서 완독의 힘 ","류영숙 지음","넥서스","2023","","9791166834684","03740","740.7","28",
"624","(ETS TOEIC) 토익기출 voca :파트별 어휘 ","YBM [편]","YBM","2018","","9788917229813","14740","740.77","27",
"624","소쉬르의 마지막 강의 :에밀 콩스탕탱의 노트 ","지은이: 페르디낭 드 소쉬르 ;옮긴이: 김성도","민음사","2017","","9788937416330","94160","701","27",
"624","마법천자문 1 - 불어라! 바람 풍風","스튜디오 시리얼","아울북","2003","1","9788950936006","77720","711.47","27",
"624","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","20","9788950977047","77720","711.4","27",
"624","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","31","9788950981556","77720","711.4","27",
"624","이시원의 영어 대모험 =만화로 시작하는 이시원표 초등영어.English adventure ","글: 박시연 ;그림: 이태영","북이십일","2020","1","9788950984922","74740","740","27",
"624","왜 맞춤법에 맞게 써야 돼? ","박규빈 글·그림","길벗어린이","2017","","9788955823875","77810","711","27",
"624","영어회화 벼락치기 =Cram lightening quick to boost your English speaking skills","김재헌 지음","길벗 이지톡","2015","1","9788960479623","04740","747.5","27",
"624","동화로 배우는 일본어 필수한자 1006자 :新 일본어능력시험 N2·N3 한자 독해 대비용 ","이노우에 노리오 글·그림 ;강봉수 옮김","중앙에듀북스","2024","","9788994465494","03730","731.4","27",
"624","영어면접, 핵심만 말하겠습니다 :평범한 지원자를 합격시키는 기적의 영어면접 비법서! ","강민경,윤영아 지음","부즈펌책이야기","2014","","9788994545851","13740","740.77","27",
"624","(중포자) 여행중국어 :여행 가서 중국어가 늘어 온다 ","지은이: 아사히신문출판 ;옮긴이: 피엘씨웍스","그리고책","2017","","9788997686803","13980","727.5","27",
"624","시원스쿨 기초영어법 ","지은이: 이시원","에스제이더블유인터내셔널","2017","","9788998114114","13700","747.5","27",
"624","일본어 한자암기박사 :읽으면 저절로 외워지는 기적의 암기공식 ","저자: 박원길,박정서","시대고시기획","2021","1","9791125497462","14730","731.4","27",
"624","교과서 밖 진짜 영어들 =왜 원어민은 내가 안 배운 표현만 써? /Mr.Bro: the real English ","미스터 브로 지음","길벗","2024","","9791140709014","03740","747.5","27",
"624","(New) 레전드 영어 회화사전 =English-Korean conversation dictionary ","저자: 더 콜링,박윤수","랭귀지북스","2024","","9791156352174","13740","747.5","27",
"624","해 봐! 하루 10분 왕초보 중국어 ","저자: 윤유나","시사북스","2020","","9791157201624","13720","720","27",
"624","나혼자 끝내는 중국어 첫걸음 ","넥서스 콘텐츠개발팀 지음","넥서스","2016","","9791157528288","18720","727.5","27",
"624","미국식 영작문 수업 :미국 대학생의 글쓰기를 지도한 한국인의 토종 한국인을 위한 가장 체계적인 영작문 공부법 ","최정숙 지음","동양북스","2023","","9791157689170","13740","746","27",
"624","(읽으면서 바로 써먹는) 어린이 사자성어 ","글·그림: 한날","파란정원","2021","","9791158681944","73710","714","27",
"624","1일 1단어 :영어를 다시 시작하는 가장 쉬운 방법 ","마스터유진 지음","교보문고","2020","","9791159099991","03740","744","27",
"624","(2030) 일본어로 쉽게 말하기 :초급과정 ","정문주 지음","삼육오","2017","","9791186533598","13730","737.5","27",
"624","미드로 영어공부하기 :미드영어 가이드북 ","지은이: E&C","Mentors","2020","","9791186656983","13740","747","27",
"624","백퍼 일본어 회화체 517 :일본 애니, 일본 드라마를 박차고 나온 100% 회화체 말 ","임단비,노구치 가오리 지음","Raspberry(라즈베리)","2023","","9791187152378","13730","737.5","27",
"624","일본어를 군것질로? :귀에 쏙쏙 군것질, 맛있는 일본어! ","김수민 지음","라즈베리","2024","","9791187152392","13730","737.5","27",
"624","(맞춤법 절대강자 김남미 교수의) 더+ 맞춤법 ","지은이: 김남미","태학사","2020","","9791190727006","03710","711.25","27",
"624","이제 그런 말은 쓰지 않습니다 :더 나은 내일을 위해 새로고침이 필요한 말들 ","유달리 글·그림","콘텐츠그룹 포레스트","2022","","9791192625058","03190","714.9","27",
"624","영어의 정석 =Standard of English ","장시영 著","Beyond knowledge(비얀드 나리지)","2019","","9791196566500","13740","740.7","27",
"624","영문법이 시급합니다 :시험점수 쑥쑥 올리는 응급처방전 ","케네스 채 지음","또다른우주","2023","","9791198127907","13740","745","27",
"652","실용어법사전 ","Michael Swan 저","YBM","2019","","9788917230581","13740","745","26",
"652","내 언어에 속지 않는 법 :한국어에 상처받은 이들을 위한 영어 수업 ","허새로미 지음","현암사","2019","","9788932320052","03700","740.7","26",
"652","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","32","9788950960537","77720","711.4","26",
"652","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","2","9788950976866","77720","711.4","26",
"652","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","10","9788950976941","77720","711.4","26",
"652","완전한 번역에서 완전한 언어로 :정영목 번역 에세이 ","지은이: 정영목","문학동네","2018","","9788954651363","03810","701.7","26",
"652","해 봐! 하루 10분 왕초보 프랑스어 ","저자: 김자연,김영란","랭기지플러스","2020","","9788955187861","13760","760","26",
"652","스피킹 매트릭스 :과학적 3단계 영어 스피킹 훈련 프로그램 /Speaking matrix : 1-minute speaking ","김태윤 지음","길벗 이지톡","2014","1","9788960478091","14740","747.5","26",
"652","영어 회화의 결정적 상황들 ","지은이: 룩룩잉글리쉬","사람in","2020","","9788960498754","14740","747.5","26",
"652","한번은 한문 공부 :문법이 잡히면 고전이 보인다 ","정춘수 지음","부키","2018","","9788960516243","03700","711.4","26",
"652","번역에 살고 죽고 :치열하고도 즐거운 번역 라이프 ","지은이: 권남희","마음산책","2021","","9788960906822","03810","701.7","26",
"652","해커스 토익 스타트 :초보를 위한 토익 입문서 ","지은이: David Cho","해커스 어학연구소","2016","","9788965421689","13740","740.77","26",
"652","나는 여행하며 영어한다 :기초 필수 회화 패턴 100 ","강다흔 지음","키출판사","2017","","9788974572853","13740","747.5","26",
"652","(새로 쓰는) 비슷한 말 꾸러미 사전 :새롭게 살려낸 한국말사전 ","글: 최종규","철수와영희","2016","","9788993463910","01710","714.503","26",
"652","우연성, 아이러니, 연대 ","리처드 로티 지음 ;이유선 옮김","사월의책","2020","","9788997186969","93160","701.01","26",
"652","프랑스어 패턴 792 프랑스어 문장 781 :프랑스어 학습의 완벽한 시작 ","저자: Mr. Sun 어학연구소,김영민","Old Stairs","2019","","9788997221721","13760","765","26",
"652","Grammar cube :student book","written by Ryan So","ENation","2013","","9788998886103","64710","745","26",
"652","(수능 국어가 난생 처음인 너를 위한) 국어 공부의 기술 ","글: 이해황 ;일러스트: Juno","메가스터디books","2022","","9791129708366","53700","710","26",
"652","(에밀리의) 10시간 독일어 첫걸음 =내 눈높이에 딱! 가장 쉽고 빠르게 기초 독일어를 끝낸다! /10 hours German conversation ","에밀리 지음","길벗","2023","","9791140704019","03750","757.5","26",
"652","기초영어회화 순간패턴 100 :핵심패턴이 만든느 왕초보 100일의 기적 ","성재원 저","동양북스","2021","","9791157686858","13740","747.5","26",
"652","일본어 마스터 1000 =Japanese master 1000 ","오현숙 지음","길벗이지톡","2016","","9791159240089","03730","737","26",
"652","영문법 무작정 따라하기 ","송연석 지음","길벗 이지:톡","2016","","9791159240713","03740","745","26",
"652","Go! 독학 스페인어 첫걸음 :스페인어 왕초보를 위한 말하기 중심의 체계적인 학습 커리큘럼! ","Juan Cho 지음","에스제이더블유인터내셔널","2017","","9791161500751","13770","770","26",
"652","조승연의 비법 영어 :흐르듯 문법과 문화독해력이 술술, 조승연의 영어공부법 ","마풀어학연구소 지음","서울문화사","2019","","9791164380084","13740","745","26",
"652","디즈니 영어회화 핵심패턴 233 =Essential English patterns 233 from Disney ","박용호 지음","길벗","2021","","9791165214579","03740","747.5","26",
"652","Enjoy 일본어 메뉴판 읽기 :일본 여행에서 꼭 먹어야 할 음식! ","황미진 지음","넥서스","2024","","9791166838743","13730","734","26",
"652","(이야기와 뉘앙스로 배우는) 관용어의 세계 ","고이즈미 마키오 지음 ;곽범신 옮김","이퍼블릭","2023","","9791169518291","03740","744.4","26",
"652","(읽기만 해도 저절로 외워지는) 하루 10분 어원 영단어 ","시미즈 켄지 지음 ;정은희 옮김","이퍼블릭","2024","","9791169518512","13740","744","26",
"652","이렇게 쉬운 중국어 회화 100 :만년 초급 탈출 프로젝트 ","신보경 지음","바이링구얼","2019","","9791185980263","13720","727.5","26",
"681","마법천자문 2 - 솟아라! 뿔 각角","스튜디오 시리얼","아울북","2003","2","9788950936013","77720","711.47","25",
"681","마법천자문 5 - 열려라! 열 개開","스튜디오 시리얼","아울북","2004","5","9788950936044","77720","711.47","25",
"681","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","9","9788950976934","77720","711.4","25",
"681","착 붙는 이탈리아어 독학 첫걸음 ","저: 최보선","랭기지플러스","2016","","9788955187915","18780","780","25",
"681","(처음부터 다시 시작하는) 진짜 영문법 ","이혜영 지음","뜨인돌출판","2015","","9788958075844","13740","745","25",
"681","인문학과 손잡은 영어 공부","강준만 지음","인물과사상사","2024","2","9788959067428","04300","740.7","25",
"681","(네이티브가 평생 쓰는) 영어패턴 500 플러스 :필수패턴 200개 + 응용패턴 300개 ","이광수,이수경 지음","넥서스","2012","","9788959942589","18740","747.5","25",
"681","(원리로 이해하고 이미지로 기억하는) 영어 단어의 원리 ","이정훈 지음","길벗이지톡","2012","","9788960475700","03740","744","25",
"681","(30장면으로 끝내는) 스크린 영어회화 :겨울왕국 =Screen English : frozen ","해설: 강윤혜","길벗 이지톡","2014","","9788960477957","04740","747.5","25",
"681","스피킹 매트릭스 :과학적 3단계 영어 스피킹 훈련 프로그램 /Speaking matrix : 1-minute speaking ","김태윤 지음","길벗 이지톡","2014","","9788960478091","14740","747.5","25",
"681","여행자의 영어 must carry ","LTS 영어연구소 지음","사람in","2016","","9788960496019","13740","747.5","25",
"681","모든 관사를 설명합니다 :비로소 알게 된 관사 ","지은이: Benjamin McBride","사람in","2018","","9788960496873","14740","745","25",
"681","(조혜련의) 박살일본어 :히라가나 모르는 왕초보도 일본어 말문이 트인다 ","조혜련 지음","이퍼블릭","2009","","9788962241044","18730","737.5","25",
"681","한권으로 끝내는 JLPT voca ","저자: 강석기,허윤정","더텍스트","2013","","9788963481265","13730","730.77","25",
"681","한국인이 성공하는 영어 스피킹은 따로 있다! ","에스텔 지음","아름다운사람들","2018","","9788965135241","03190","747.5","25",
"681","(지적이고 아름다운 삶을 위한) 라틴어 수업 =큰글자책 /Lectic linguae Latinae ","한동일 지음","흐름출판","2020","","9788965963905","03100","792.2","25",
"681","(바로바로) 하루 10분 일상 일본어 :1일 1문장 365 데일리 구성 ","저자: 이원준","탑메이드북","2024","","9788971729885","13730","737.5","25",
"681","1만단어를 위한 1만개의 퀴즈","저자: Mr. Sun 어학연구소","Old Stairs","2019","1","9788997221820","14730","730.77","25",
"681","(급할 때 바로 찾아 말하는) 이시원의 왕초보 여행영어 ","지은이: 이시원,시원스쿨 컨텐츠 연구소","에스제이더블유인터내셔널","2016","","9788998114565","13740","747.5","25",
"681","나의 외국어 학습기 :읽기와 번역을 위한 한문, 중국어, 일본어 공부 ","김태완 지음","메멘토","2018","","9788998614577","03700","707","25",
"681","(미국에서 기죽지 않는) 쓸만한 영어 :일상생활 필수 생존회화 ","저자: 소피 반","시대인","2019","1","9791125457206","13740","747.5","25",
"681","레전드 독일어 회화사전 =W?rterbuch Deutsche konversation ","저자: 김보형","Language Books(랭귀지북스)","2016","","9791156350453","18750","757.5","25",
"681","(읽으면서 바로 써먹는) 어린이 신체 관용구 ","글·그림: 한날","파란정원","2021","","9791158681999","73710","714","25",
"681","(읽으면서 바로 써먹는) 어린이 맞춤법 행성 ","글·그림: 한날","파란정원","2023","","9791158682538","73710","711","25",
"681","입이 터질 수밖에 없는 영어회화 :이근철TV 100일 회화 완강! 유튜브 강의 교재 ","이근철 지음","이퍼블릭","2021","","9791166375781","13740","747.5","25",
"681","한국어 수업하는 법 :우리말로 세계와 만나기 위하여 ","이지은 지음","유유","2023","","9791167700711","03710","710.4","25",
"681","나 혼자만 알고 싶은 영어책 :매운맛","피유진 지음","서사원","2022","1","9791168220478","13740","740.7","25",
"681","(마구로센세의) 일본어 메뉴판 마스터 :일본 맛집 제대로 먹고 오는 능력치 키우기 ","나인완 지음","BS(브레인스토어)","2024","","9791169780261","03730","734","25",
"681","고딸 영문법 :웹툰처럼 술술 읽히는 쉬운 영어 공부 ","임한결 지음 ;용구렁 그림","와이스쿨","2017","1","9791185306506","","745","25",
"681","띄어쓰기 경주 ","곽미영 글 ;지은 그림","만만한책방","2024","","9791189499648","74710","710","25",
"711","영어는 아는 단어로 :왕기초 124단어로 간결하고 우아하게 영어하는 법 ","스즈키 히로시 지음 ;정은희 옮김","웅진씽크빅","2022","","9788901267258","03740","744","24",
"711","(ETS TOEIC) 토익 VOCA :토익 출제기관 ETS의 30일 완성 단어장 ","YBM [편]","YBM","2013","","9788917221992","13740","740.77","24",
"711","일본어가 술술(ぺらぺら) 나오는 일본여행 :여행 정보와 회화를 동시에 제공하는 여행 일본어 책! ","지은이: RHK 여행연구소","RHK(알에이치코리아)","2016","","9788925559803","13730","737.5","24",
"711","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","31","9788950957827","77720","711.4","24",
"711","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","7","9788950976910","77720","711.4","24",
"711","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","44","9788950979300","77720","711.4","24",
"711","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","30","9788950980061","77720","711.4","24",
"711","이시원의 영어 대모험 =만화로 시작하는 이시원표 초등영어.English adventure ","글: 박시연 ;그림: 이태영","북이십일","2020","3","9788950984946","74740","740","24",
